URN,EstablishmentName,charity_number,company_number,charity_name,active
132750,Abu Bakr Girls School,,,,True
132760,Stamford Junior School,527618,,,True
132761,Abeng International Independent School,,,,False
132774,Carmel Christian School,1094052,04478212,,True
132776,CACFO UK Education Centre,1047960,,,True
132777,Schoolhouse Education,1110153,,,False
132781,Leicester Community Academy,1125490,,,False
132788,The Lloyd Williamson School Foundation,,CE024624,,True
132790,Holland Park Pre-Preparatory School,,,,False
132791,Rosemary Works School,,,,True
132797,London Islamic School,,,,True
132798,Flames Academy,,,,False
132805,St Mary's Preparatory School,,,,False
132845,Downside Lodge Preparatory School,,,,False
132846,The John Loughborough School,,,,False
132848,Lantern of Knowledge Secondary School,1111331,,,True
132851,One World Montessori Nursery and Pre-Preparartory School,,,,False
132892,Hordle House School,307326,,,False
132897,St Anne's Preparatory School,,,,False
132935,Edgbaston College Preparatory School,,,,False
132939,Allington Manor School,,,,False
133109,Mount Zion School,,,,False
133134,South Lodge School,,,,False
133136,Preston Muslim Girls' Secondary School,,,,False
133139,Prince-Phillimore School,,,,False
133252,Home End School,,,,False
133283,Tissington Pre-Preparatory and Kindergarten School,,,,False
133285,Madrasatul Imam Muhammad Zakariya,,,,True
133295,Integrated Services Programme,,,,False
133297,The Winterley Project School,,,,False
133305,Horizons Small School,1075047,,,False
133307,Mazahirul Uloom London School,1077423,,,True
133308,Cambridge School of Languages,,,,False
133348,Brighton & Hove Montessori School,1106446,05159277,,True
133349,Jameah Academy,,,,True
133362,Argus Education Centre,,,,False
133370,Oaklands Park School,,,,False
133373,The Old School,,,,False
133385,The School of the Islamic Republic of Iran,,,,True
133388,Bermondsey School,,,,False
133393,Gosford Preparatory School,,,,False
133425,Dale House School,,,,True
133430,"St Clare's, Oxford",,,,True
133431,Sathya Sai School,,,,False
133434,Hawkesdown House School,,,,True
133443,Hampton Court House,,,,True
133444,Ealing Independent College,,08028529,,True
133447,Kings Kids Christian School,,,,True
133448,Menorah High School,,,,False
133449,Al-Falah Primary School,1101644,,,True
133453,Islamic Tarbiyyah Preparatory School,,,,True
133517,Noor Ul Islam Primary School,,,,True
133521,Birmingham Muslim School,,,,False
133524,The St Michael Steiner School,,,,False
133526,Beis Hamedrash Elyon,,,,False
133528,Cambridge Tutors College,312878,01102328,,True
133533,Nancy Reuben Primary School,1094130,04481304,,True
133541,Markazul Uloom,1090525,,,True
133542,The School House,,,,False
133553,Torah Vodaas,1092266,04311026,,True
133564,Staleydene Preparatory School,,,,False
133578,The Ark School,,,,False
133579,Hanifah Small School,,,,False
133596,Orchard School & Nursery,,,,True
133603,Greenfields Primary School,,,,True
133616,Lubavitch House School (Senior Girls),,,,False
133617,Lubavitch House School (Junior Boys),,,,False
133618,Lubavitch House School (Junior Girls'),,,,False
133628,Woodlands School Hutton Manor,,,,True
133631,Islamia Girls' School,,,,False
133633,Wakefield Grammar Pre-Prepatory School,,,,True
133646,Al-Mizan School,1122613,00468317,,True
133647,Thomas Francis Academy,,,,False
133650,Trefoil Montessori School of Arts,,,,False
133666,Ardmore Montessori School,,,,False
133738,Redemption Academy,,,,False
133922,Darul Amaanah,,,,False
133948,St Edward's Preparatory School,293360,01961978,,True
133949,Plantings School,,,,False
133964,Grantham Farm Montessori School,,,,True
134010,Parsons Green Prep School,,,,True
134023,Park Lane High School,,,,False
134034,Al-Burhan Grammar School,1134353,04490710,,True
134035,Friskney Private School,,,,False
134054,Raphael Steiner School,,,,False
134084,Islamic Shakhsiyah Foundation,1155314,,,True
134085,Islamic Shakhsiyah Foundation,1155314,,,True
134086,Rhoda Reid School,,,,False
134087,St Albans Independent College,,,,True
134091,The Lambs Christian School,1125157,,,True
134097,The Potters House School,,,,False
134105,Grace Academy,1103029,,,False
134111,Orchard School,1051721,,,False
134116,Springmead Preparatory School,,,,True
134119,Forge House Preparatory School,,,,False
134140,Darul Uloom Dawatul Imaan,1124091,06421563,,True
134141,Mount Zion School,,,,False
134142,The Villa,,,,True
134147,Cottage Crafts,,,,False
134149,Adam Primary School,,,,False
134166,Al-Madina School,,,,False
134170,SBK Independent School,,,,False
134175,Wickham Court School,,,,True
134192,L'Ecole Bilingue Elementaire,,05090821,,True
134198,The Nea Project,,,,False
134204,Co-Operative Independent College,,,,False
134205,St Andrew's School,,,,False
134206,Regent Tutorial College,,,,False
134233,Ohel Torah,1136772,,,False
134234,Tcs Tutorial College Ltd,,,,False
134242,Bournemouth Christian School,1162357,,,False
134243,Suffah Primary School,,,,True
134244,Al-Noor Primary School,,,,True
134268,Headstart Montessori School,,,,False
134271,Latymer Preparatory School,,,,False
134289,Mehria Primary School,,,,True
134294,Normanton House School,1077822,,,True
134296,Fawkham House School,,,,False
134300,Milton Keynes Wheelright Motor Project,,,,False
134339,Rathbone Milton Keynes Youth Choices,,,,False
134340,Rathbone Choices,,,,False
134341,Rathbone Key Stage 4,1145138,07830590,,False
134342,Manchester Salafi School,,,,False
134344,Rathbone Training Wigan,,,,False
134345,St Thomas's School,528826,,,False
134370,East London Christian Choir School,1033559,,,False
134372,Threshold Learning Centre,,,,False
134377,Threshold Learning Centre,,05204747,,False
134378,Threshold Learning Centre,,05204747,,False
134379,Threshold Learning Centre,,05204747,,False
134380,Haydon Training Independent School,,,,False
134381,Rathbone,1145138,07830590,,False
134382,Rathbone Choices,,,,False
134383,Threshold Learning Centre,,,,False
134384,Mayflower Independant School,,,,False
134385,Manchester Islamia School,,,,False
134386,Elite Grammar School,,,,False
134391,Diamond Academy,,,,False
134392,Citischool,,,,False
134393,Sunrise Personal Development Centres Ltd,,,,False
134394,Extended Training,,,,False
134396,MGL Academy,,,,False
134399,Allenby Primary School,1057278,,,False
134400,Olive Tree School,285641,,,False
134401,Level 3,,,,False
134402,Right Choice Independent Special School,,,,True
134403,Sporting Edge Independent School,,,,False
134404,Gamelea Countryside Training Trust,1084168,,,False
134409,Sol Ecole,,,,False
134410,The Waltham Forest Inclusion Centre,,,,False
134414,Second Chances,1093349,,,False
134417,Azhar Academy Girls School,1080849,,,True
134419,Rathbone Choices,1145138,07830590,,False
134421,Rathbone Training - Derby Centre,,,,False
134422,Islamic Preparatory School Wolverhampton,,,,False
134424,The Vine Christian School,1104385,11236681,,True
134427,TLG Bradford,1074114,03690871,,True
134428,Ayl01 Bridge Year 11,270901,00867944,,False
134429,Al Mumin Primary and Secondary School,,,,True
134431,Bellerbys College London,,,,False
134432,Focus School - Boston Spa Campus,1056607,,,False
134433,Battlebridge Education Centre,1061466,,,False
134434,Nor07 - Norfolk Reintergration,,,,False
134435,Include - Durham Bridge Year 10/11,803333,02429781,,False
134436,Jameah Islameah,,,,False
134440,Include School Norfolk,1054893,,,True
134441,Catch22 Include Bristol,,,,False
134442,Bri04 Bridge Year 11,,,,False
134446,Bri03 Bridge Year 11,,,,False
134447,Dor01 Student Suport Project,,,,False
134448,Nor08 Norfolk Primary,,,,False
134452,OneSchool Global UK - Maidstone Campus,1066592,,,True
134453,Ashwood Education,,,,False
134454,Focus School - Cambridge Campus,1064508,,,False
134455,OneSchool Global UK - Swaffham Campus,1071840,,,True
134456,"BR102 Bristol Year 11 C.O. Include, Unit 6, the Old Malt House",,,,False
134457,Cheo1 Chelmsford Bridge Year 10,,,,False
134458,Newhall Theatre Project,1152930,,,False
134459,Brookdale Education Centre,,,,False
134460,Oneschool Global Uk Salisbury Campus,1075770,,,True
134463,OneSchool Global UK - Gloucester,1057370,,,True
134464,OneSchool Global UK,1047219,10763413,,True
134465,Croydon & District Education Trust,,,,False
134466,Focus School - Bramley Campus,1063909,,,False
134467,OneSchool Global Reading Senior Campus,1065512,,,True
134468,High Leas Education Centre,1058608,,,False
134469,Afifah School,1120284,05512936,,True
134470,Orchard Primary School,,,,False
134478,Focus School - Eastleigh Primary Campus,1075770,,,False
134480,OneSchool Global UK Colchester Campus,1070704,,,True
134481,Leydenhatch Study Centre,1061217,,,False
134482,Little Woodcote Centre,1067583,,,False
134483,Rathbone Choices Centre,,,,False
134484,Step Forward Educational Trust (Chesterfield),,,,False
134485,Step Forward Educational Trust (Ripley),,,,False
134486,Step Forward Educational Trust,1070069,,,False
134487,Dan02 Bridge Year 10,270901,00867944,,False
134488,Littlebury Resource Centre,1063272,,,False
134489,Thistledown Education Centre,,,,False
134490,Tamar Education Trust C.O. Pws,1056466,,,False
134491,Moordale Academy,1081478,,,False
134492,Littlehaven Education Trust,1092479,,,False
134493,OneSchool Global Northwich,1058933,,,True
134494,Step Forward Educational Trust (Derby),,,,False
134495,Private Tutorial Studies,1060496,,,False
134496,Moor View School,1056846,,,False
134497,Parkhouse Education,1060539,,,False
134498,Focus School - Pulborough Campus,1061264,08276210,,False
134500,Redlands Education Centre,1060367,,,False
134501,Noak Hill School,1057136,,,False
134502,Solent Education Trust,1057089,,,False
134503,Oneschool Global Dunstable,1181301,10763413,,True
134504,Allbrook Education Trust,1078036,,,False
134505,Oakridge School,1096886,,,False
134506,Quantock Education Trust,,,,False
134508,Whitecroft Education Trust,1059446,,,False
134509,Focus School - Barnet Campus,1055866,,,False
134510,Medeshamstede School,,,,False
134511,Northfields School,1099067,,,False
134546,Dur02 - Durham Bridge Year 11,,,,False
134558,Willowview Education Centre,,,,False
134559,The Woodlands Education Trust Tutorial Centre,,,,False
134560,The Vale Rise School,,,,False
134561,Thamesway Education,,,,False
134562,OneSchool Global UK - Hindhead Campus,1102005,,,True
134563,Col01 - Colchester Bridge Year 11,270901,00867944,,False
134564,Bla01 - Blackburn With Darwen,,,,False
134565,Nty03 - North Tyneside Primary C.O.Suit 1.6,,,,False
134566,Orchard School,1094211,,,False
134567,Perivale Study Centre,1058297,,,False
134568,Focus School - Berkeley Campus,1045736,,,False
134569,Northwick Education,,,,False
134570,Riverside Study Centre,1064326,,,False
134571,Jamia Islamia Birmingham,,,,True
134572,Moseley Women Academy,,,,False
134573,From Boyhood To Manhood Foundation,,,,False
134574,Al Huda Academy (Jamia Al-Hudaa),1022471,,,False
134575,Rochdale Islamic Academy,,,,True
134576,RHIS School (Incorporating ALTE School),,,,False
134577,Zakariya Primary School,,,,True
134578,Norwich Academy School,,,,False
134579,Walthamstow Montessori School,,,,True
134580,Phoenix Academy,,,,True
134581,"Al Hidayah Primary School At Unit 1f, N17 Studios",,,,False
134582,Kent College International Study Centre,,,,True
134583,Building Young Peoples Potential,1063083,,,False
134584,North London Muslim School,,,,False
134585,Al-Khair School,,,,True
134586,Treverbyn Primary (TEC),1056846,,,False
134587,The Fountain School,,,,True
134588,Silchester Manor School,,,,False
134589,OneSchool Global UK Ridgeway Campus,1072562,,,True
134590,Crescent Community High School for Girls,,,,False
134591,Madaniyah Foundation,,,,True
134593,Hanifah Small School,,,,False
134595,Emmanuel Christian School,1073526,,,True
134610,Stephenson House School,,,,False
134627,Quwwat Ul Islam Girls' School,,,,True
134648,Portal C.O. the Hub,,,,False
134664,Notting Hill Prep School,,,,True
134668,Heathfield House School,,,,True
134671,Dan01-Essex Bridge Yr 10,803333,02429781,,False
134672,The Ark School,,,,False
134713,Lincolnshire Montessori,,,,False
134714,Real School,,,,False
134735,Chelsea Independent College,,08058545,,False
134764,North London Grammar School,1142914,06596179,,True
134769,Sherfield School,,,,True
134770,Oneschool Global Uk Lancaster Campus,1072370,,,True
134782,The Gower School,,,,True
134786,Village Montessori,,,,False
134799,"IQRA School, Oxford",,,,False
134800,The Avenue Pre-Preparatory School and Nursery,,,,True
134805,Jamiatul Uloom Al - Islamia,,,,True
134806,Translink Plus   (Pontefract Young Peoples Centre),,,,False
134807,Bury Park Educational Institute  (Al - Hikmah Secondary School),,,,True
134808,Oliver House Preparatory School,1053810,03166207,,False
134809,Al-Aqsa Schools Trust,1072676,,,True
134810,London East Academy,1122613,00468317,,True
134811,The Walmer Road School,,,,False
134812,Ecole Du Parc,,,,False
134816,Lowick New School,,,,False
134817,Ravenstone House Pre Preparatory School and Nursery,,,,False
134818,Islamic Education and Recreational Institute,,,,False
134819,Academy Al-Ansaar,,,,False
134822,Wetherby Preparatory School,,00438111,,True
134827,Bellerbys College London,,02325576,,False
134831,Broughton Manor Preparatory School,,,,False
134848,Focus School - Middlesbrough Campus,1101395,,,False
134850,The Theodore McLeary Primary School,1045587,,,False
134858,Meredale Independent Primary School,,,,False
134864,"Miss Daisy's Nursery School, Hyde Park",,09637548,,False
134887,OneSchool Global Kenley Campus,,,,True
134891,Regent Independent College,,,,True
134905,Leicester International School,1149679,,,False
134908,Elmhurst Ballet School,1040286,02932622,,True
134925,Rathbone School,1145138,07830590,,False
134926,Walton Pre-Prep School & Nursery,,,,False
134932,Kew Green Preparatory School,,04696340,,True
134933,International Stanborough School,,,,False
134936,Children's Montessori School At the Old Social Club,,,,False
134939,L'Ecole Bilingue Maternelle,,05090821,,False
134941,Cura Academy,,,,False
135011,Oldridge Preparatory School,,,,False
135024,Schoolhouse Education,1110153,,,False
135065,South Park Enterprise College (11-19),,10625350,,True
135068,Hull Preparatory School,1016538,02780748,,False
135072,Ellern Mede School,1098725,,,True
135074,OneSchool Global Uk Nottingham Campus,,,,True
135090,Oak Heights Independent School,1121069,06036053,,True
135091,London Christian Learning Centre,,,,False
135097,Al Ashraf Primary School,,,,True
135103,Arabesque School of Performing Arts,1146050,,,False
135114,King's Hawford School,,,,False
135121,Clarendon College,,,,False
135140,North Bridge House Preparatory,,02313425,,True
135141,Three Counties Primary School,1102005,,,False
135155,Ayesha Siddiqa Girls School,,,,True
135156,The Cricket School,,,,False
135168,Beis Hatalmud School,,,,True
135181,Edgware Jewish Primary School,,,,False
135184,Cambridge International School,,,,False
135185,Brooke House Day School,,,,True
135205,Yeshivas Ezras Torah,,,,False
135219,Rawdhatul Uloom,1139973,12001690,,True
135220,Emmaus Christian Family School,1113621,,,False
135236,Bellerbys College Oxford,,,,False
135238,Ward End Community College,1120769,05994505,,False
135239,Sabis International School Uk,,,,False
135250,Red Balloon - Norwich,1117092,05664446,,True
135269,St James College,,,,False
135277,L'Ecole de Battersea,,,,True
135298,Maple Walk School,,04892739,,True
135310,Stratford College London,,,,False
135321,Taunton Preparatory School,1081420,04005803,,True
135334,Khalsa College London,296012,02081264,,False
135360,Good Hope School,,,,False
135366,Colston Bassett School Limited,,,,True
135378,Sz School,,,,False
135379,Christian School of London,,,,False
135390,Al-Islamia Institute for Education,1121942,,,True
135395,Hollyfields School,,,,False
135403,Honley Preparatory School,,,,False
135404,Heritage School,,,,True
135406,Archway Academy,,,,False
135409,London Christian School,1133692,06288947,,True
135418,Henley-in-Arden Montessori Primary School,,,,True
135422,Future First Independent School,1115105,05679877,,True
135427,Focus School - Crewe Primary Campus,1058933,,,False
135435,Vocation Base Community School,,,,False
135451,Enta Independent School,,,,False
135452,Excellence Christian School,1125812,,,False
135472,Winston House Preparatory School,,,,False
135480,Coral College for Girls,,,,False
135483,Abu Bakr Boys School,,,,True
135486,Bishopstrow College,,,,True
135526,Penarth Group School,,,,True
135527,Greenspring Training,519514,,,False
135538,Eden School of Accountancy,,,,False
135539,Oakwood Primary School,1123924,06410625,,True
135540,Allenby Primary School,,,,False
135549,Ebenezer House,,,,False
135553,Focus School - Cheshunt Primary Campus,1055866,,,False
135561,Flexible Learning School,,,,True
135570,Ebley House School,1103955,05114710,,False
135579,Ar-Rahmah Academy,,,,False
135594,Soaring High Montessori School,,,,False
135596,Stanborough Primary School,,,,True
135605,Bell Bedgebury International School,,,,False
135608,TLG North Birmingham,1074114,03690871,,True
135678,Maltings Independent School Ltd,,,,False
135686,The Children's Garden Early Years Steiner Education and Family Centre,,,,False
135687,Red Balloon Learner Centre - Northwest London,,,,True
135688,Green Heath School,,,,True
135689,The Meadows Montessori School,,,,True
135692,Focus School - Colchester Primary Campus,1070704,,,False
135693,OneSchool Global UK Reading Primary Campus,1065512,,,True
135694,Plaistow Jamia Islamia,,,,False
135697,Focus School - Berkeley Primary Campus,1045736,,,False
135699,Luton Pentecostal Church Christian Academy,,,,False
135701,Focus School - Wilton Primary Campus,1075770,,,False
135719,Falcons Preparatory School for Boys,,00438111,,False
135726,Morasha Jewish Primary School,,,,False
135729,Young Dancers Academy,,,,True
135733,Northmoor Primary School - Lincoln Campus,,,,False
135734,Ash-Shams School,,,,False
135748,Sahaara,,13601966,,False
135750,New Directions College,,,,False
135755,Redwood Primary School,,,,False
135756,The Lighthouse Group (TLG) Centre,,,,False
135763,Hatton House,,,,False
135764,Dalling House Mandarin Immersion School,,,,False
135765,Alexanders College,,,,False
135785,St Andrew's College,1104951,05176998,,True
135792,The British Muslim School,,,,True
135799,"OneSchool Global Uk, Northampton Primary Campus",,,,True
135806,Focus School - Yeovil Primary Campus,1075770,,,False
135819,Newbury Hall School,,,,False
135822,Abrar Academy,,,,True
135839,Freshsteps Independent school,,,,True
135846,Focus School - Stafford Primary Campus,1047219,,,False
135849,Oneschool Global Uk Plymouth Campus,1056846,,,True
135858,Land of Learning Primary School,,,,True
135873,The Woodlands  Montessori Preparatory School,,,,False
135882,The Wisdom Academy,1127307,,,True
135901,Marathon Science School,,,,True
135933,Blackburn Raza Muslim Girls School,,,,False
135948,Manchester Settlement,228577,00241676,,False
135975,Ashlea House School,,,,True
135976,Stephenson School,,,,False
135978,Al-Azhar Primary School,,,,False
135988,Assunnah Primary School,1097565,,,True
135989,Faraday School,,04892739,,True
135995,The Deenway Montessori School,,,,True
135998,Green Meadow Independent Primary School,,,,True
136000,The Gateshead Cheder School,,,,True
136004,Eton Community School,,,,False
136014,Edgware Jewish Girls - Beis Chinuch,,,,True
136015,Bnos Zion of Bobov,,,,True
136023,Iqra Academy,,,,True
136036,Anderida Therapeutic Learning Centre,,,,False
136037,Al-Noor Girls Secondary School,,,,False
136038,Farrow House (Continuum),,,,False
136043,House of Light,512619,01630317,,False
136046,Lady Nafisa School,,,,True
136054,Abbey College,,04418776,,False
136057,Chepstow House School,,,,True
136063,Al-Furqan Community College (Boys),,,,False
136067,iPEC,,,,False
136075,NZO Academy of London & Surrey,,,,False
136077,New Hope Christian Academy,,,,False
136083,Abbey College Cambridge,,00438111,,True
136084,Ayasofia Primary School,1124658,,,False
136086,Beis Ruchel Girls School,,,,True
136097,Focus School - Harrow Primary Campus,1065512,,,False
136098,Al-Ikhlaas Primary School,1096607,,,True
136099,An-Noor Primary School,,,,False
136100,StreetVibes Media Academy,,,,True
136101,KWS Educational Services,,,,False
136112,New Forest Small School,,,,True
136117,Beis Malka Girls school,,,,True
136122,KWS School,,,,True
136123,Hazrat Khadijatul Kubra Girls School,1120498,,,True
136129,Ebrahim Academy,,,,False
136143,Tiferes,,,,True
136150,Lloyds Academy,,,,False
136153,Broughton Manor Preparatory School,,,,True
136162,Annan School,1161736,,,True
136176,Meridian Education,,,,False
136180,Stillbrook Lodge Independent Montessori Primary School,,,,False
136181,St Lukes School,,,,False
136189,Eternal Light,1158519,,,True
136207,New Life Christian Academy,,,,False
136210,Fitrah Sips,1135015,07118802,,True
136212,Nishkam Primary School,,,,False
136215,Stonehaven,,,,False
136221,Sanctuary Education,,,,False
136224,MPC College,,,,False
136226,Cumnor House School,,02313425,,True
136229,Phoenix School Cambridge,1147643,,,False
136231,Bnos Beis Yaakov Primary School,1136871,07236388,,True
136237,The Alternative School,,,,True
136242,TLG Manchester,,,,True
136246,Islamic Dawah Academy,,,,False
136250,The Pier Head Preparatory Montessori School,,,,True
136253,Red Balloon Learner Centre-Preston,1130569,,,False
136256,Oleander Preparatory School,,,,False
136258,Bahr Academy,1142430,07167919,,True
136259,Keys Tees Valley College,,10625350,,True
136264,Manchester  Young Lives,1070668,03450197,,True
136346,Blue Cedars Independent School,,,,False
136410,SNAP (School Non Attenders Project),,,,False
136425,Green Crescent School,,,,True
136437,The Meadows School,,10625350,,False
136503,Toras Emes,1136011,06511908,,True
136504,TLG West London,,,,True
136510,Northleigh House School,1135483,07116724,,True
136678,RISE Education,,,,True
136682,Barnardo's Wheels,216250,00061625,,False
136685,Martec Training,,,,False
136706,TLG Reading,,,,True
136738,EF Academy Torbay,,,,False
136746,Lady Aisha Academy,,,,True
136747,SIAL,1119966,06046404,,True
136817,Beis Yaakov Girls School,1140161,07327670,,True
136823,Al-Ihsaan Community College,,,,False
136937,Independent Learning Centre,,,,False
136942,Oakwood School (BIETTEC),,,,False
136947,The Montessori Place,,,,True
136955,Al-Madani Girls School,1079416,,,True
137017,The Family School At Larkhall,,,,False
137018,Radnor House,,,,True
137050,UK Community College,,,,False
137273,Tarbiyyah Primary School,1162401,08640619,,True
137275,Edstart,,,,True
137318,Bnei Zion Community School,,,,True
137327,St George's Preparatory School & Little Dragons Preschool,1157728,,,True
137330,Serendipity Art College,,,,False
137333,CATS College London,,06355623,,True
137486,Cramlington Village Primary School,,,,False
137489,Academy De London,,,,False
137495,"St Mary's Primary School, Dilwyn",,,,False
137501,Opal College London,,,,False
137502,Peninim,1130438,,,True
137503,Calder Valley Steiner School,,,,False
137504,The Park Community School,,,,False
137505,Beis Ruchel D'Satmar London,,,,True
137506,Alif Academy,1151898,,,False
137508,Docklands Pre-Preparatory School,,,,False
137510,Groundwork West Midlands (Stoke-On-Trent & Staffs),1128858,06823225,,False
137530,New London College,1142105,06922966,,False
137559,Meadoway Specialist School,,,,False
137560,Redstone  Academy for Boys,,,,True
137561,The Imam Muhammad Adam Institute School,,,,True
137567,Croydon Metropolitan College,,,,True
137568,Oak Tree High,,,,False
137571,Black Country Wheels School,,,,False
137580,Derby Montessori School,,03401937,,False
137583,LPW Independent School,,,,True
137668,Chingford House School,,,,False
137671,Educational Excellence and Wellbeing,,,,False
137672,Aim Learning Centre,,,,False
137784,Unity Girls High School,,,,True
137802,La Chouette School,,,,True
137809,Wiznitz Cheder School,1143314,07569016,,True
137817,Rann Horizon School,,,,False
137819,City United Academy (CUA),1121305,04834723,,True
137822,Westwood High,,,,True
137887,Music Stuff,,,,True
137889,The Abbey College In London,,,,False
137892,Phoenix U16 Independent School,,,,True
137893,The New School House,,,,False
137894,Mulberry Tree Steiner School,,,,False
137950,Ashwicke Hall School,,,,False
137957,Leweston School Junior Department,295175,02041443,,False
137999,Red Balloon Learner Centre Reading,1136446,07150417,,True
138045,European College for Higher Education,,,,False
138096,Cambian Education - Ravenswood School,,04280519,,False
138101,TTD Gur School,1138791,07321432,,True
138118,Ateres Girls High School,,,,True
138119,Include - Oxfordshire,1054893,,,True
138145,Young Gloucestershire Youth Achievement Foundation,,,,False
138147,Bath Academy,,,,True
138244,M A Girls School,,,,False
138249,Bournemouth Christian School,,,,True
138333,Kings Bournemouth,,06198271,,True
138363,Abacus College,,,,False
138376,Leicester Montessori Sixth Form College,,,,False
138382,Include - Milton Keynes,,,,False
138384,Kings London,,06198271,,True
138405,Earlscliffe (Sussex Summer Schools Ltd),,,,True
138406,Wandsworth Preparatory School,,,,True
138456,Kadampa Primary School Derbyshire,1168796,,,False
138498,Bolton Islamic Girls School,515359,11603122,,True
138516,Vishnitz Girls School,1135285,06919686,,True
138552,Oxford Christian School,1154251,,,False
138564,Buttercup Primary School,,,,True
138568,Darul Hadis Latifiah Northwest,,,,True
138572,Wizard Education,,,,False
138594,Mohiuddin Girls School and College,1105585,05066011,,False
138598,Harrow Primary School,,,,False
138599,The Stewart Bilingual School,,,,True
138602,Kings Education (Oxford),,,,True
138669,Alpha Preparatory School,,,,False
138768,"The King's House School, Windsor",,,,True
138771,The St Michael Steiner School,1094960,04364394,,True
138777,La Petite Ecole Bilingue,,,,True
138781,Eq-Iq School,,,,False
138801,Hafs Academy,,,,True
138870,Lit College,,,,False
138871,OneSchoolGlobal Bristol Campus,1045736,,,True
138873,The Treehouse School,,,,True
138876,Prospect School,,,,False
138877,Catch 22 Include Primary School Suffolk,1054893,,,True
138878,Assess Education,,,,True
138968,Trinity Christian School,1151902,07941847,,True
138980,Al Ashraaf Secondary School,,,,False
139017,Al-Huda Primary School,1113604,,,True
139044,Ta - Leem Academy,,,,False
139071,North Road Academy,,,,True
139202,The Win Sports School,,,,False
139216,East London Islamic School,,,,False
139221,Date Palm Primary School,1158667,08635866,,True
139235,Burton Hathow Preparatory School,,,,True
139239,Eifa International School,1172779,,,True
139264,Bridge House Independent School,,,,True
139330,Imagine You Can,,,,False
139331,Rose House Montessori School,,,,True
139415,Halcyon London International School,1150105,08120017,,True
139417,The London Acorn School,,,,True
139426,Prospect House,294121,,,True
139428,RIMU Music Preparatory School and Nursery,,,,False
139440,Rechere's Academy,,,,False
139601,The Complete Works,1081200,03805365,,True
139726,Lyme Vale Independent School,,,,False
139771,Tlg Nottingham,1074114,03690871,,True
139772,Edward Jenner School,,,,True
139779,Oxford Sixth Form College,,,,True
139784,Park Avenue Girls' High School,,,,False
139785,Acorn Preparatory School,,,,False
139811,The Cedars School,,,,True
139826,Read Academy Education,,,,True
139831,Sol Christian Academy,,,,True
139835,Rhodes Farm School,,,,False
139962,Aspire Ap School,,,,True
139973,Dania School,1153166,08155547,,True
139997,Carfax College,,,,True
140036,Ahavas Torah Boys Academy,1150729,08118886,,True
140038,Leeds Christian School of Excellence,,,,False
140039,Break Through,,,,True
140042,FORO College,,,,False
140066,Kew House,,04696340,,True
140192,Walmer Road School,,04984393,,False
140206,Immanuel Christian School,1150240,07891735,,True
140225,Epic Learning,,,,False
140226,Full Circle Education,802603,,,False
140227,Bridge School,,,,True
140266,Pegasus Centre for Learning,,,,False
140270,Small Acres,,,,False
140274,Helios International College,,,,False
140330,Kinetic Academy,,,,True
140356,The Laurels School,,,,True
140382,Avecinna Academy,,,,False
140479,Seraphic Academy,1152587,,,True
140485,Bloo House,,,,False
140487,Nisai House Stoke,,,,False
140488,Charlton Athletic Community Trust Youth,,,,False
140491,Kerem Shloime,1149401,07408775,,True
140492,Beis Medrash Elyon,,,,True
140496,Jus'T'Learn,,,,True
140568,DSFAN Limited,,,,False
140572,Seacole Primary School,,,,False
140603,Westminster Tutors,,,,True
140624,Madani Academy,,,,True
140943,Education & Youth Services Ltd (Wisbech),,,,False
141001,Al Khair Primary School,,,,True
141014,Education & Youth Services Ltd (Luton),,,,False
141018,Life In London Uk,,,,False
141023,The Norwegian Kindergarten In London,1157145,09225522,,True
141087,Iqra High School,,,,True
141128,Sporting Stars Academy,,06988437,,True
141138,Harrow House International College,,,,False
141242,Kimichi School,1149571,07968584,,True
141247,Focus 1st Academy,,,,True
141249,Norman Court School,,,,False
141250,North Bridge House Canonbury School,,02313425,,True
141315,Pulse and Water College,,,,True
141316,Al-Markaz Academy,,,,False
141411,Big Creative Independent School,,,,True
141490,Soteria House School,,,,False
141516,The Boxing Academy,,,,False
141519,Lyceum Newham,,,,False
141520,OneSchool Global UK - Biggleswade Campus,1055866,10763413,,True
141555,OneSchool Global York Campus,1101395,,,True
141560,Impact Independent School,,,,True
141562,Bosco Centre College,,,,False
141679,SHC School,,,,False
141680,Harpurhey Alternative Provision School,,,,True
141737,The school at Hackney city farm,291211,01883734,,True
141753,The Kensington School,,,,False
141859,Footsteps Trust,1146215,07782588,,True
141958,Imam Ghazali Academy,,,,False
141968,Manchester Senior Girls School,,07443085,,True
142069,The Chalfonts Independent Grammar School,,,,True
142115,Oscott Academy,,,,True
142224,Manchester Vocational and Learning Academy,,,,True
142329,Lycee International De Londres,1160719,09033139,,True
142330,Cambridge Street School,,,,True
142332,Jefferson House,,,,True
142333,Austen House,,,,True
142336,Wetherby Senior School,,04418776,,True
142338,Riverside Education,,,,True
142408,Ecole Jeannine Manuel,1158643,09014998,,True
142413,Garden City Montessori School,,,,False
142414,Plan B,1176022,,,False
142474,Delta Independent School,,,,True
142524,North West Hospital School,,06244880,,True
142534,North London Hospital School,,06244880,,True
142535,TLG Bolton,1150233,,,True
142537,Chelmsford Hospital School,,,,True
142568,The GFC School,,,,True
142572,Talmud Torah London,1161668,08428638,,True
142623,Woodbourne Hospital School,,06244880,,True
142657,Evergreen,,,,True
