org_id_a,org_id_b,name
GB-SC-SC011889,GB-COH-SC151357,FALKIRK & DISTRICT ASSOCIATION FOR MENTAL HEALTH
GB-SC-SC011916,GB-COH-SC034557,SPIRITUAL ASSEMBLY OF THE BAHA'IS OF EDINBURGH
GB-SC-SC011968,GB-COH-SC258621,THE ZONE INITIATIVE LIMITED
GB-SC-SC011989,GB-COH-SC110621,BRIGHT LIGHT RELATIONSHIP COUNSELLING LTD
GB-SC-SC012016,GB-COH-SC297877,STRATHNAVER MUSEUM
GB-SC-SC012065,GB-COH-SC115303,VAMW TRAINING LIMITED
GB-SC-SC012081,GB-COH-SC077475,TRON THEATRE LIMITED
GB-SC-SC012178,GB-COH-SC109966,THE WHITHORN TRUST
GB-SC-SC012235,GB-COH-SC097520,RCA TRUST
GB-SC-SC012237,GB-COH-SC097500,THE DUMBARTON AREA COUNCIL ON ALCOHOL
GB-SC-SC012238,GB-COH-SC157177,AIRDRIE CITIZENS ADVICE BUREAU
GB-SC-SC012298,GB-COH-SC194329,FIFE DAY CARE SERVICES LIMITED
GB-SC-SC012306,GB-COH-SC100864,MENTAL HEALTH ABERDEEN
GB-SC-SC012372,GB-COH-SC084008,"PRINCE & PRINCESS OF WALES HOSPICE, (THE)"
GB-SC-SC012389,GB-COH-SC379387,NETHY BRIDGE COMMUNITY CENTRE
GB-SC-SC012393,GB-COH-SC364447,BLANTYRE VOLUNTEER LTD
GB-SC-SC012395,GB-COH-SC189499,AGE CONCERN EASTWOOD
GB-SC-SC012403,GB-COH-SC079152,SCOTTISH ADOPTION
GB-SC-SC012411,GB-COH-SC129934,GRAMPIAN OSTEOPOROSIS TRUST
GB-SC-SC012418,GB-COH-SC328153,VISUALISE SCOTLAND
GB-SC-SC012468,GB-COH-SC096374,DUNDEE SURVIVAL GROUP CHARITABLE COMPANY LIMITED
GB-SC-SC012522,GB-COH-SC168948,WELLSPRING SCOTLAND
GB-SC-SC012548,GB-COH-SC074361,EYEMOUTH MUSEUM TRUST LIMITED
GB-SC-SC012574,GB-COH-SC120813,BRAID HEALTH & WELLBEING LTD
GB-SC-SC012632,GB-COH-SC008667,"ST GEORGE'S, EDINBURGH"
GB-SC-SC012641,GB-COH-SC286315,LIFECARE (EDINBURGH) LIMITED
GB-SC-SC012741,GB-COH-SC134602,SCOTTISH CHILD LAW CENTRE
GB-SC-SC012776,GB-COH-SC093451,SCOTTISH MUSIC INFORMATION CENTRE LIMITED
GB-SC-SC012793,GB-COH-SC052387,GLASGOW PRINT STUDIO LIMITED
GB-SC-SC012815,GB-COH-SC110356,FAMILY JOURNEYS LTD
GB-SC-SC012824,GB-COH-SC366844,CATALYST VINEYARD CHURCH
GB-SC-SC012838,GB-COH-SC356976,EAST PARK SCHOOL
GB-SC-SC012849,GB-COH-SC419662,HEMAT GRYFFE WOMEN'S AID
GB-SC-SC012866,GB-COH-SC345847,MORAY WOMEN'S AID
GB-SC-SC012867,GB-COH-SC153568,CANCER SUPPORT SCOTLAND (TAK TENT)
GB-SC-SC012942,GB-COH-SC280851,HOME-START ABERDEEN
GB-SC-SC012950,GB-COH-SC018487,ABERDEEN ASSOCIATION OF SOCIAL SERVICE
GB-SC-SC013007,GB-COH-SC078854,BIRTHLINK
GB-SC-SC013047,GB-COH-SC200774,ANTONINE COURT LTD
GB-SC-SC013055,GB-COH-SC029243,PITLOCHRY FESTIVAL THEATRE
GB-SC-SC013057,GB-COH-SC322550,THE CAMPHILL FOUNDATION
GB-SC-SC013081,GB-COH-SC085401,CROSSROADS CARING SCOTLAND
GB-SC-SC013106,GB-COH-SC092749,ALLOA COMMUNITY ENTERPRISES LIMITED
GB-SC-SC013138,GB-COH-SC310841,SCOTTISH YOUTH HOSTELS ASSOCIATION
GB-SC-SC013208,GB-COH-SC179962,COSGROVE CARE
GB-SC-SC013233,GB-COH-SC126238,CITIZENS ADVICE BUREAU (GRANGEMOUTH & BO'NESS) LIMITED
GB-SC-SC013315,GB-COH-SC077148,YOUTH WITH A MISSION (SCOTLAND) LIMITED
GB-SC-SC013440,GB-COH-SC202236,BRANCHTON COMMUNITY CENTRE ASSOCIATION
GB-SC-SC013463,GB-COH-SC014433,SCOTTISH EPISCOPAL CHURCH NOMINEES
GB-SC-SC013474,GB-COH-SC175064,EAST RENFREWSHIRE CITIZENS ADVICE BUREAU
GB-SC-SC013582,GB-COH-SC094162,ALCOHOL & DRUGS ACTION
GB-SC-SC013628,GB-COH-SC215744,NAIRN DRAMA LIMITED
GB-SC-SC013682,GB-COH-SC092520,ACCORD HOSPICE
GB-SC-SC013691,GB-COH-SC269399,ASSOCIATION OF LOCAL VOLUNTARY ORGANISATIONS (RURAL SOUTH LANARKSHIRE)
GB-SC-SC013740,GB-COH-SC106743,VOLUNTEER DEVELOPMENT SCOTLAND LIMITED
GB-SC-SC013744,GB-COH-SC231196,TREFOIL HOUSE
GB-SC-SC013779,GB-COH-SC128069,LOCHABER CITIZENS ADVICE BUREAU
GB-SC-SC013780,GB-COH-SC181290,RELATIONSHIPS SCOTLAND - FAMILY MEDIATION HIGHLAND
GB-SC-SC013783,GB-COH-SC089429,ALMOND VALLEY HERITAGE TRUST
GB-SC-SC013785,GB-COH-SC421852,NORTH MERCHISTON CLUB
GB-SC-SC013866,GB-COH-SC179111,FET-LOR YOUTH CLUB
GB-SC-SC013885,GB-COH-SC177372,SKYE & LOCHALSH COUNCIL FOR VOLUNTARY ORGANISATIONS
GB-SC-SC013901,GB-COH-SC216291,VENTURE SCOTLAND
GB-SC-SC013906,GB-COH-SC079712,HANDICABS (LOTHIAN) LTD
GB-SC-SC013951,GB-COH-SC412169,BORDER WOMEN'S AID LTD
GB-SC-SC013975,GB-COH-SC135672,DUNDEE AGE CONCERN
GB-SC-SC013978,GB-COH-SC059500,LORETTO SCHOOL LIMITED
GB-SC-SC014023,GB-COH-SC120135,WITH YOU LIMITED
GB-SC-SC014071,GB-COH-SC341623,MADDERTY COMMUNITY ASSOCIATION
GB-SC-SC014104,GB-COH-SC051857,GANNOCHY SPORTS PAVILION (PERTH) LIMITED
GB-SC-SC014133,GB-COH-SC059292,FEDERATION OF SCOTTISH THEATRE
GB-SC-SC014170,GB-COH-SC239605,FORFAR DAY CARE CENTRE
GB-SC-SC014228,GB-COH-SC060926,GARVALD EDINBURGH
GB-SC-SC014288,GB-COH-SC232937,POSSOBILITIES LIMITED
GB-SC-SC014383,GB-COH-SC045902,ANGUS TRAINING GROUP LIMITED
GB-SC-SC014413,GB-COH-SC396128,PARKHEAD CITIZENS ADVICE BUREAU
GB-SC-SC014421,GB-COH-SC229838,PENICUIK CITIZENS ADVICE BUREAU
GB-SC-SC014482,GB-COH-SC116238,LOGOS CENTRE LIMITED
GB-SC-SC014486,GB-COH-SC105105,PAIN ASSOCIATION SCOTLAND
GB-SC-SC014546,GB-COH-SC242628,PEOPLE WITH A MISSION MINISTRIES
GB-SC-SC014570,GB-COH-SC110743,GLASGOW SCULPTURE STUDIOS LIMITED
GB-SC-SC014628,GB-COH-SC256801,TOR CHRISTIAN FOUNDATION LIMITED
GB-SC-SC014729,GB-COH-SC262715,PERTHSHIRE AGRICULTURAL SOCIETY
GB-SC-SC014736,GB-COH-SC176909,ROSS & CROMARTY CITIZENS ADVICE BUREAU
GB-SC-SC014747,GB-COH-SC162438,DUMFRIES DAY CENTRE FOR OLDER PEOPLE
GB-SC-SC014753,GB-COH-SC273066,LANGHOLM AND DISTRICT DAY CENTRE FOR OLDER PEOPLE
GB-SC-SC014768,GB-COH-SC045882,THE HIGH SCHOOL OF GLASGOW
GB-SC-SC014784,GB-COH-SC135563,THE SHETLAND PONY STUD-BOOK SOCIETY
GB-SC-SC014806,GB-COH-SC276458,BISHOPBRIGGS COMMUNITY CHURCH
GB-SC-SC014840,GB-COH-SC056235,PEACOCK VISUAL ARTS LIMITED
GB-SC-SC014849,GB-COH-SC070903,ABERDEEN CYRENIANS LIMITED
GB-SC-SC014860,GB-COH-SC022095,CRAIGHOLME SCHOOL
GB-SC-SC014868,GB-COH-SC300530,AYRSHIRE AGRICULTURAL ASSOCIATION
GB-SC-SC014922,GB-COH-SC113666,ABERDEEN SCIENCE CENTRE
GB-SC-SC014929,GB-COH-SC102790,ECAS LIMITED
GB-SC-SC014961,GB-COH-SC097367,TRANSFORM COMMUNITY DEVELOPMENT
GB-SC-SC015018,GB-COH-SC270038,WESTERN ISLES CITIZENS ADVICE SERVICE
GB-SC-SC015039,GB-COH-SC075079,SCOTTISH CHAMBER ORCHESTRA LIMITED
GB-SC-SC015053,GB-COH-SC164323,AN TREAS ROINN INNSE GALL OR THIRD SECTOR HEBRIDES
GB-SC-SC015111,GB-COH-SC359970,RUTHERFORD CENTRE FOR REFORMED THEOLOGY LTD
GB-SC-SC015115,GB-COH-SC230854,BRECHIN DAY CARE LIMITED
GB-SC-SC015144,GB-COH-SC103904,CHANGEWORKS RESOURCES FOR LIFE
GB-SC-SC015207,GB-COH-SC205907,DRUMCHAPEL CITIZENS ADVICE BUREAU
GB-SC-SC015208,GB-COH-SC379557,ASSYNT DEVELOPMENT TRUST LIMITED
GB-SC-SC015243,GB-COH-SC108570,GARVALD HOME FARM LIMITED
GB-SC-SC015250,GB-COH-SC371727,THE LAMP OF LOTHIAN TRUST
GB-SC-SC015338,GB-COH-SC283586,EXPRESS GROUP (FIFE) LIMITED
GB-SC-SC015348,GB-COH-SC093003,FABLEVISION
GB-SC-SC015405,GB-COH-SC091206,SPINAL INJURIES SCOTLAND
GB-SC-SC015443,GB-COH-SC079721,GLASGOW BUILDING PRESERVATION TRUST
GB-SC-SC015477,GB-COH-SC066657,CORBENIC CAMPHILL COMMUNITY LIMITED
GB-SC-SC015480,GB-COH-SC282677,KILMAURS FARMERS SOCIETY
GB-SC-SC015482,GB-COH-SC066497,THE NATIONAL YOUTH ORCHESTRAS OF SCOTLAND LIMITED
GB-SC-SC015490,GB-COH-SC016172,SCOTTISH NATIONAL MEMORIAL TO DAVID LIVINGSTONE TRUST
GB-SC-SC015508,GB-COH-SC122369,DUMFRIES AND GALLOWAY CARE TRUST
GB-SC-SC015567,GB-COH-SC073356,WILLOWACRE TRUST
GB-SC-SC015592,GB-COH-SC501174,NORTH ARGYLL EVENTIDE HOME ASSOCIATION LTD
GB-SC-SC015593,GB-COH-SC074264,MUSEUMS GALLERIES SCOTLAND
GB-SC-SC015599,GB-COH-SC361477,THE ROYAL SCOTTISH GEOGRAPHICAL SOCIETY
GB-SC-SC015602,GB-COH-SC162441,VOLUNTARY ACTION BARRA & VATERSAY
GB-SC-SC015638,GB-COH-SC011313,THE GLASGOW ACADEMICALS WAR MEMORIAL TRUST
GB-SC-SC015672,GB-COH-SC344077,PET FOSTERING SERVICE SCOTLAND
GB-SC-SC015800,GB-COH-SC429897,EDINBURGH UNIVERSITY STUDENTS' ASSOCIATION
GB-SC-SC015842,GB-COH-SC396124,GLASGOW PLAY-RESOURCE ASSOCIATION
GB-SC-SC015892,GB-COH-SC413694,CROVIE PRESERVATION SOCIETY LIMITED
GB-SC-SC016015,GB-COH-SC134379,FABB SCOTLAND LIMITED
GB-SC-SC016052,GB-COH-SC111614,INVERNESS WOMEN'S AID
GB-SC-SC016055,GB-COH-SC228815,COUNSELLING & FAMILY MEDIATION - WESTERN ISLES
GB-SC-SC016098,GB-COH-SC110196,AYRSHIRE CANCER SUPPORT
GB-SC-SC016107,GB-COH-SC201019,FAMILY ADDICTION SUPPORT SERVICE
GB-SC-SC016127,GB-COH-SC121786,AYRSHIRE RAILWAY PRESERVATION GROUP
GB-SC-SC016172,GB-COH-SC121964,SPEYSIDE TRUST
GB-SC-SC016247,GB-COH-SC238297,THE AGED CHRISTIAN FRIEND SOCIETY OF SCOTLAND
GB-SC-SC016267,GB-COH-SC151478,ACTION IN MIND
GB-SC-SC016291,GB-COH-SC120539,CAMPHILL MEDICAL PRACTICE LIMITED
GB-SC-SC016293,GB-COH-SC086651,SACRO
GB-SC-SC016309,GB-COH-SC381152,THE BERWICKSHIRE ASSOCIATION FOR VOLUNTARY SERVICE
GB-SC-SC016416,GB-COH-SC350453,TORRIDON DISTRICT COMMUNITY ASSOCIATION
GB-SC-SC016437,GB-COH-SC115855,IMAGINATE
GB-SC-SC016452,GB-COH-SC339913,CENTRE FOR INCLUSIVE LIVING PERTH AND KINROSS
GB-SC-SC016470,GB-COH-SC113667,GLASGOW PHOTOGRAPHY GROUP
GB-SC-SC016522,GB-COH-SC302665,GRANTON INFORMATION CENTRE
GB-SC-SC016526,GB-COH-SC245431,SAY WOMEN
GB-SC-SC016580,GB-COH-SC014265,MERCHISTON CASTLE SCHOOL
GB-SC-SC016635,GB-COH-SC266522,ST COMBS PLAYING FIELDS & COMMUNITY ASSOCIATION
GB-SC-SC016642,GB-COH-SC434384,BLACKFACE SHEEP BREEDERS' ASSOCIATION
GB-SC-SC016736,GB-COH-SC123786,GREYFRIARS OUTREACH LIMITED
GB-SC-SC016814,GB-COH-SC169576,DYSLEXIA SCOTWEST
GB-SC-SC016816,GB-COH-SC024409,THISTLE FOUNDATION
GB-SC-SC016819,GB-COH-SC535661,SCOTTISH BAPTIST COLLEGE
GB-SC-SC016822,GB-COH-SC026135,BELMONT HOUSE LIMITED
GB-SC-SC016869,GB-COH-SC214525,BORDER UNION AGRICULTURAL SOCIETY
GB-SC-SC016874,GB-COH-SC129794,MCSENCE LIMITED
GB-SC-SC016905,GB-COH-SC425996,DEMENTIA SERVICES DEVELOPMENT TRUST
GB-SC-SC016947,GB-COH-SC162745,DUNDEE BLIND & PARTIALLY SIGHTED SOCIETY
GB-SC-SC016957,GB-COH-SC492886,SCOTTISH COUNCIL ON DEAFNESS
GB-SC-SC017093,GB-COH-SC394447,RIGHT THERE
GB-SC-SC017103,GB-COH-SC263731,ELPIS TRUST
GB-SC-SC017160,GB-COH-SC123919,LEGAL SERVICES AGENCY LIMITED
GB-SC-SC017242,GB-COH-SC078319,FOUR SQUARE (SCOTLAND)
GB-SC-SC017271,GB-COH-SC194748,COATBRIDGE CITIZENS ADVICE BUREAU
GB-SC-SC017283,GB-COH-SC225199,THE LODGING HOUSE MISSION
GB-SC-SC017286,GB-COH-SC165677,VOLUNTARY ACTION SHETLAND
GB-SC-SC017305,GB-COH-SC359723,THE SCOTTISH REGISTER OF LANGUAGE PROFESSIONALS WITH THE DEAF COMMUNITY
GB-SC-SC017483,GB-COH-SC108364,TIPHERETH LIMITED
GB-SC-SC017485,GB-COH-SC032729,THE SCOTTISH COUNCIL OF LAW REPORTING
GB-SC-SC017593,GB-COH-SC130067,LINLITHGOW HERITAGE TRUST
GB-SC-SC017611,GB-COH-SC263918,CLYDESDALE CITIZENS ADVICE BUREAU
GB-SC-SC017622,GB-COH-SC396465,EDINBURGH INTERFAITH ASSOCIATION
GB-SC-SC017625,GB-COH-SC130066,GRAMPIAN TRANSPORT MUSEUM TRUST
GB-SC-SC017635,GB-COH-SC131622,LUNG HA THEATRE COMPANY
GB-SC-SC017647,GB-COH-SC123137,FEIS ROIS LIMITED
GB-SC-SC017700,GB-COH-SC131051,ARGYLL TRAINING LIMITED
GB-SC-SC017744,GB-COH-SC197890,SAFE STRONG AND FREE PROJECT
GB-SC-SC017751,GB-COH-SC288028,INVERCLYDE YOUTH FOR CHRIST
GB-SC-SC017759,GB-COH-SC222933,DOVE CHRISTIAN COUNSELLING
GB-SC-SC017786,GB-COH-SC133596,PUFFIN HYDROTHERAPY POOL
GB-SC-SC017787,GB-COH-SC123918,NEW PITSLIGO COMMUNITY BUSINESS LIMITED
GB-SC-SC017845,GB-COH-SC131161,MUGDOCK TRUST
GB-SC-SC017846,GB-COH-SC112755,SOLWAY HERITAGE
GB-SC-SC017868,GB-COH-SC219693,MONEY MATTERS MONEY ADVICE CENTRE
GB-SC-SC017874,GB-COH-SC398038,ACTION ON ASBESTOS
GB-SC-SC017875,GB-COH-SC162980,WEST GRANTON COMMUNITY TRUST
GB-SC-SC017886,GB-COH-SC129889,SCOTTISH LIBRARY AND INFORMATION COUNCIL
GB-SC-SC017923,GB-COH-SC132543,HEBRIDES ENSEMBLE
GB-SC-SC017925,GB-COH-SC357265,CORNHILL VILLAGE COMMUNITY TRUST
GB-SC-SC017954,GB-COH-SC129392,LOTHIAN CENTRE FOR INCLUSIVE LIVING
GB-SC-SC017976,GB-COH-SC280872,HOME-START LEVENMOUTH
GB-SC-SC017977,GB-COH-SC327028,JOHNSON & JOHNSON FOUNDATION SCOTLAND
GB-SC-SC017979,GB-COH-SC133003,SCOTTISH PARTNERSHIP FOR PALLIATIVE CARE
GB-SC-SC018004,GB-COH-SC234305,COMUNN EACHDRAIDH NIS
GB-SC-SC018026,GB-COH-SC119038,MORAY CITIZENS ADVICE BUREAU
GB-SC-SC018033,GB-COH-SC125368,SCOTTISH COUNCIL OF INDEPENDENT SCHOOLS
GB-SC-SC018051,GB-COH-SC352843,THE AVENUE CHILDCARE SERVICES
GB-SC-SC018064,GB-COH-SC400623,ST PHILIP'S SCHOOL PLAINS
GB-SC-SC018086,GB-COH-SC079471,SCOTTISH URBAN ARCHAEOLOGICAL TRUST LIMITED
GB-SC-SC018153,GB-COH-SC394198,THE ROYAL SCOTTISH PIPE BAND ASSOCIATION
GB-SC-SC018166,GB-COH-SC615027,NEWBATTLE ABBEY COLLEGE TRUST LTD
GB-SC-SC018180,GB-COH-SC133649,YOUNG ENTERPRISE - SCOTLAND
GB-SC-SC018225,GB-COH-SC132306,ULLAPOOL MUSEUM TRUST
GB-SC-SC018249,GB-COH-SC137213,THE SPARK (SCOTLAND)
GB-SC-SC018254,GB-COH-SC103675,COWIE COMMUNITY ENTERPRISES LIMITED
GB-SC-SC018377,GB-COH-SC108857,THE ROYAL EDINBURGH MILITARY TATTOO (CHARITIES) LIMITED
GB-SC-SC018379,GB-COH-SC134099,ETHNIC MINORITIES LAW CENTRE
GB-SC-SC018418,GB-COH-SC112863,THE SCOTTISH CRANNOG CENTRE TRUST
GB-SC-SC018423,GB-COH-SC043810,LATHALLAN SCHOOLS LIMITED
GB-SC-SC018453,GB-COH-SC120101,ENGAGE RENFREWSHIRE
GB-SC-SC018460,GB-COH-SC339435,PILTON COMMUNITY HEALTH PROJECT
GB-SC-SC018605,GB-COH-SC134619,CAPITAL THEATRES
GB-SC-SC018636,GB-COH-SC285665,ANGUS SPECIAL PLAYSCHEME
GB-SC-SC018708,GB-COH-SC146616,THE ROCK TRUST
GB-SC-SC018831,GB-COH-SC130997,ORDER OF MALTA DIAL-A-JOURNEY TRUST
GB-SC-SC018844,GB-COH-SC377236,EAST KILBRIDE & DISTRICT DEMENTIA CARERS' GROUP
GB-SC-SC018884,GB-COH-SC134332,LOTHIAN COMMUNITY TRANSPORT SERVICES
GB-SC-SC018886,GB-COH-SC133036,KINGSRIDGE CLEDDANS ECONOMIC DEVELOPMENT GROUP
GB-SC-SC018887,GB-COH-SC142360,COSCA (COUNSELLING & PSYCHOTHERAPY IN SCOTLAND)
GB-SC-SC019087,GB-COH-SC299746,RAPE CRISIS GRAMPIAN
GB-SC-SC019168,GB-COH-SC151086,SCOTTISH PARENT TEACHER COUNCIL
GB-SC-SC019173,GB-COH-SC134961,NORTH LANARKSHIRE WOMEN'S AID LIMITED
GB-SC-SC019264,GB-COH-SC118550,TAYPORT HARBOUR TRUST LIMITED
GB-SC-SC019270,GB-COH-SC213904,STEPPING STONES ORGANISATION (MENTAL HEALTH)
GB-SC-SC019276,GB-COH-SC286723,FORTH ENVIRONMENT LINK
GB-SC-SC019325,GB-COH-SC173069,ORKNEY DISABILITY FORUM
GB-SC-SC019367,GB-COH-SC137444,DUNBEATH & DISTRICT CENTRE
GB-SC-SC019483,GB-COH-SC234756,CORSTORPHINE YOUTH CENTRE AFTER SCHOOL CLUB
GB-SC-SC019489,GB-COH-SC410203,NORTH AND WEST SUTHERLAND CITIZENS ADVICE BUREAU
GB-SC-SC019628,GB-COH-SC226434,CARERS OF WEST LOTHIAN
GB-SC-SC019637,GB-COH-SC357219,GEEZA BREAK
GB-SC-SC019782,GB-COH-SC135494,AYRSHIRE ARCHITECTURAL HERITAGE TRUST
GB-SC-SC019785,GB-COH-SC176817,SHETLAND ISLANDS CITIZENS ADVICE BUREAU
GB-SC-SC019787,GB-COH-SC037531,SCOTTISH OPERA
GB-SC-SC019808,GB-COH-SC238063,HELMSDALE AND DISTRICT COMMUNITY ASSOCIATION
GB-SC-SC019831,GB-COH-SC133290,LIMELIGHT MUSIC
GB-SC-SC019857,GB-COH-SC323193,THE HADDINGTON BRIDGE CENTRE
GB-SC-SC019914,GB-COH-SC303107,GLASGOW VINEYARD
GB-SC-SC019926,GB-COH-SC136689,THE POVERTY ALLIANCE
GB-SC-SC020042,GB-COH-SC172153,SHETLAND CARE ATTENDANT SCHEME LTD
GB-SC-SC020060,GB-COH-SC138628,PACE THEATRE COMPANY LIMITED
GB-SC-SC020079,GB-COH-SC217922,EDINBURGH DEVELOPMENT GROUP (SCOTLAND)
GB-SC-SC020088,GB-COH-SC137493,CATRINE COMMUNITY TRUST
GB-SC-SC020098,GB-COH-SC263085,T.A.S.K. CHILDCARE SERVICE
GB-SC-SC020110,GB-COH-SC135469,MAINSTAY TRUST LIMITED
GB-SC-SC020116,GB-COH-SC137686,FRENCH FILM FESTIVAL LIMITED
GB-SC-SC020124,GB-COH-SC134443,FAST FORWARD (POSITIVE LIFESTYLES) LIMITED
GB-SC-SC020150,GB-COH-SC137057,LOCHCARRON COMMUNITY DEVELOPMENT COMPANY
GB-SC-SC020152,GB-COH-SC194910,NORTH BERWICK YOUTH PROJECT LIMITED
GB-SC-SC020179,GB-COH-SC279472,CHILDCARE FIRST LIMITED
GB-SC-SC020213,GB-COH-SC165487,CARERS FORUM STIRLING AREA
GB-SC-SC020221,GB-COH-SC292551,CORONATION DAY CENTRE LIMITED
GB-SC-SC020235,GB-COH-SC138083,LIVINGSTON HOMEREACH LIMITED
GB-SC-SC020305,GB-COH-SC180118,"WHALE, THE ARTS AGENCY"
GB-SC-SC020339,GB-COH-SC147089,GLENUIG COMMUNITY ASSOCIATION
GB-SC-SC020345,GB-COH-SC139147,CREATIVE LIVES CHARITY LIMITED
GB-SC-SC020356,GB-COH-SC239525,MEL-MILAAP COMMUNITY CENTRE
GB-SC-SC020363,GB-COH-SC138695,DYNAMIC EARTH CHARITABLE TRUST
GB-SC-SC020391,GB-COH-SC139271,THE NATIONAL PIPING CENTRE
GB-SC-SC020475,GB-COH-SC137492,THE OXYGEN WORKS LTD
GB-SC-SC020508,GB-COH-SC186710,BEECHWOOD COMMUNITY CENTRE
GB-SC-SC020510,GB-COH-SC139386,ISLE OF MUCK COMMUNITY ENTERPRISE LIMITED
GB-SC-SC020520,GB-COH-SC200662,SCOTTISH OUT OF SCHOOL CARE NETWORK
GB-SC-SC020528,GB-COH-SC251119,KIRKCALDY YMCA
GB-SC-SC020599,GB-COH-SC140452,OUT OF THE DARKNESS THEATRE COMPANY
GB-SC-SC020607,GB-COH-SC173600,CROSSROADS (DUMFRIES & LOWER NITHSDALE) CARE ATTENDANT SCHEME
GB-SC-SC020655,GB-COH-SC140769,FIRSTHAND LOTHIAN
GB-SC-SC020659,GB-COH-SC280862,HOME-START KIRKCALDY
GB-SC-SC020662,GB-COH-SC140712,NAVER TELESERVICE CENTRE
GB-SC-SC020705,GB-COH-SC140925,THE LIFE SCIENCE TRUST
GB-SC-SC020712,GB-COH-SC046613,CRAIGSFARM COMMUNITY DEVELOPMENT PROJECT LTD
GB-SC-SC020734,GB-COH-SC140944,CENTRE FOR CONTEMPORARY ARTS
GB-SC-SC020740,GB-COH-SC179048,VOLUNTARY ACTION LOCHABER
GB-SC-SC020751,GB-COH-SC505468,GALLOWAY FISHERIES TRUST
GB-SC-SC020755,GB-COH-SC183050,VOCAL - VOICE OF CARERS ACROSS LOTHIAN
GB-SC-SC020798,GB-COH-SC132026,FINDHORN VILLAGE HERITAGE COMPANY
GB-SC-SC020799,GB-COH-SC394188,SCOTTISH ECOLOGICAL DESIGN ASSOCIATION
GB-SC-SC020840,GB-COH-SC445497,CONNECT BERWICKSHIRE YOUTH PROJECT
GB-SC-SC020862,GB-COH-SC385020,EDINBURGH CHILDREN'S HOSPITAL CHARITY
GB-SC-SC020879,GB-COH-SC142456,COTHROM
GB-SC-SC020924,GB-COH-SC395905,RESURGE AFRICA
GB-SC-SC020933,GB-COH-SC141960,HERITAGE BUILDING PRESERVATION TRUST
GB-SC-SC020962,GB-COH-SC269397,SCOTTISH CARDIAC SOCIETY
GB-SC-SC020979,GB-COH-SC194024,HILLSWICK WILDLIFE SANCTUARY TRUST
GB-SC-SC020989,GB-COH-SC236725,SOUTH AYRSHIRE BEFRIENDING PROJECT
GB-SC-SC021024,GB-COH-SC142359,THE HOWARD DORIS CENTRE
GB-SC-SC021154,GB-COH-SC185967,SKYE AND LOCHALSH MENTAL HEALTH ASSOCIATION
GB-SC-SC021303,GB-COH-SC143304,TREES FOR LIFE
GB-SC-SC021324,GB-COH-SC142782,PORTREE NURSERY LIMITED
GB-SC-SC021337,GB-COH-SC143209,PLANNING AID FOR SCOTLAND
GB-SC-SC021423,GB-COH-SC202232,GREENHILLS OUT OF SCHOOL CARE
GB-SC-SC021428,GB-COH-SC142622,THE COMMON GUILD LIMITED
GB-SC-SC021439,GB-COH-SC230855,LOTHIAN AUTISTIC SOCIETY
GB-SC-SC021447,GB-COH-SC330276,THE ALEXANDER THOMSON SOCIETY
GB-SC-SC021500,GB-COH-SC176635,CREW 2000 (SCOTLAND)
GB-SC-SC021505,GB-COH-SC363942,THE PENICUIK & DISTRICT YOUNG MEN'S CHRISTIAN ASSOCIATION AND YOUNG WOMEN'S CHRISTIAN ASSOCIATION
GB-SC-SC021582,GB-COH-SC181922,LINCLUDEN AFTER SCHOOL GROUP
GB-SC-SC021592,GB-COH-SC297929,CHARIS FOUNDATION
GB-SC-SC021599,GB-COH-SC159591,MANSFIELD TRAQUAIR TRUST
GB-SC-SC021642,GB-COH-SC140707,SEAFORTH HOUSE LIMITED
GB-SC-SC021646,GB-COH-SC171509,WARDLAW MAUSOLEUM TRUST
GB-SC-SC021647,GB-COH-SC146794,VAJRASATTVA KADAMPA MEDITATION CENTRE
GB-SC-SC021665,GB-COH-SC241175,FREEDOM CITY CHURCH
GB-SC-SC021689,GB-COH-SC145366,CAMPHILL CENTRAL SCOTLAND TRUST LIMITED
GB-SC-SC021705,GB-COH-SC163306,BIPOLAR SCOTLAND
GB-SC-SC021721,GB-COH-SC145529,SCOTTISH HOUSING ASSOCIATIONS RESOURCES FOR EDUCATION
GB-SC-SC021731,GB-COH-SC145263,ENABLE SCOTLAND (LEADING THE WAY)
GB-SC-SC021775,GB-COH-SC281866,STEPPING STONES (NORTH EDINBURGH)
GB-SC-SC021786,GB-COH-SC146791,TRUST IN FIFE LIMITED
GB-SC-SC021819,GB-COH-SC186350,FOXTROT THEATRE COMPANY
GB-SC-SC021832,GB-COH-SC179304,FRONTLINE FIFE HOMELESSNESS SERVICES
GB-SC-SC021839,GB-COH-SC146614,LOTHIAN SHOPMOBILITY
GB-SC-SC021846,GB-COH-SC323918,WOMEN'S SUPPORT PROJECT
GB-SC-SC021861,GB-COH-SC225268,NETWORKS OF WELLBEING LTD
GB-SC-SC021876,GB-COH-SC143514,COLLEGE DEVELOPMENT NETWORK
GB-SC-SC022006,GB-COH-SC178185,STREET LEVEL
GB-SC-SC022014,GB-COH-SC406848,WARDIE AFTER SCHOOL CLUB
GB-SC-SC022042,GB-COH-SC169132,PUPPET ANIMATION SCOTLAND LIMITED
GB-SC-SC022057,GB-COH-SC280871,HOME-START GARIOCH
GB-SC-SC022079,GB-COH-SC160800,CASTLE ENTERPRISE SCOTLAND LIMITED
