org_id_a,org_id_b,org_name,relationship,source
GB-SC-SC040201,GB-COH-SC353435,PUPPET STATE THEATRE COMPANY LTD,sameas,"Company Numbers for Charities"
GB-SC-SC040208,GB-COH-SC352813,CREETOWN BUILDING PRESERVATION TRUST LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC040223,GB-COH-SC353562,DEAF LINKS,sameas,"Company Numbers for Charities"
GB-SC-SC040228,GB-COH-SC353757,HOMETOWN FOUNDATION,sameas,"Company Numbers for Charities"
GB-SC-SC040231,GB-COH-02737421,WHALE AND DOLPHIN CONSERVATION,sameas,"Company Numbers for Charities"
GB-SC-SC040235,GB-COH-SC344800,AFRESHE,sameas,"Company Numbers for Charities"
GB-SC-SC040239,GB-COH-SC343487,LETHAM COMMUNITY SPORTS CLUB,sameas,"Company Numbers for Charities"
GB-SC-SC040254,GB-COH-04542170,NPTC,sameas,"Company Numbers for Charities"
GB-SC-SC040258,GB-COH-SC354167,APPLE TREE NURSERY LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC040303,GB-COH-SC345046,KINGDOM GYMNASTICS TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC040311,GB-COH-SC344935,FORTH RIVERS TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC040341,GB-COH-06748835,THE OUTWARD BOUND TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC040342,GB-COH-SC362265,PULSE COMMUNITY RADIO LTD,sameas,"Company Numbers for Charities"
GB-SC-SC040343,GB-COH-00570740,CHILD EVANGELISM FELLOWSHIP OF BRITAIN,sameas,"Company Numbers for Charities"
GB-SC-SC040345,GB-COH-SC356241,THE DAVID WILLIAMSON RWANDA FOUNDATION,sameas,"Company Numbers for Charities"
GB-SC-SC040348,GB-COH-SC346470,AN TALLA SOLAIS,sameas,"Company Numbers for Charities"
GB-SC-SC040372,GB-COH-SC356015,THE ISLE OF KERRERA DEVELOPMENT TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC040374,GB-COH-SC356478,COMMUNITY TRANSPORT GLASGOW,sameas,"Company Numbers for Charities"
GB-SC-SC040387,GB-COH-SC356549,PEOPLE'S POSTCODE TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC040441,GB-COH-SC354111,YOUTH ENGAGING SPORT,sameas,"Company Numbers for Charities"
GB-SC-SC040452,GB-COH-02906840,ACTION FOR M.E.,sameas,"Company Numbers for Charities"
GB-SC-SC040462,GB-COH-SC357434,MID YELL DEVELOPMENT COMPANY,sameas,"Company Numbers for Charities"
GB-SC-SC040464,GB-COH-SC357649,THE SCOTTISH COMMUNITY SAFETY NETWORK,sameas,"Company Numbers for Charities"
GB-SC-SC040471,GB-COH-SC352697,AULTBEA REGENERATION COMPANY,sameas,"Company Numbers for Charities"
GB-SC-SC040472,GB-COH-SC357345,LARGS ST COLUMBA EXPERIENCE,sameas,"Company Numbers for Charities"
GB-SC-SC040474,GB-COH-SC354119,AVIEMORE SPORTS CENTRE,sameas,"Company Numbers for Charities"
GB-SC-SC040476,GB-COH-SC351157,TOLLCROSS COMMUNITY TRUST LTD,sameas,"Company Numbers for Charities"
GB-SC-SC040486,GB-COH-01964878,HEARING DOGS FOR DEAF PEOPLE,sameas,"Company Numbers for Charities"
GB-SC-SC040506,GB-COH-03031621,THE SPRINGBOARD CHARITY,sameas,"Company Numbers for Charities"
GB-SC-SC040527,GB-COH-SC356338,ENJOY EAST LOTHIAN LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC040538,GB-COH-SC355120,STRAMASH SOCIAL ENTERPRISE,sameas,"Company Numbers for Charities"
GB-SC-SC040542,GB-COH-SC356918,BRIDGE OF ALLAN CIVIC TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC040550,GB-COH-03022470,HOPE UK,sameas,"Company Numbers for Charities"
GB-SC-SC040551,GB-COH-SC359885,SOUTH WEST COMMUNITY TRANSPORT,sameas,"Company Numbers for Charities"
GB-SC-SC040572,GB-COH-SC349696,"RHET DUMBARTON, LOMOND AND RENFREW",sameas,"Company Numbers for Charities"
GB-SC-SC040573,GB-COH-SC300597,LIFEMOSAIC,sameas,"Company Numbers for Charities"
GB-SC-SC040578,GB-COH-02646487,THIRTYONE:EIGHT,sameas,"Company Numbers for Charities"
GB-SC-SC040580,GB-COH-SC361033,THE WOOD FOUNDATION AFRICA,sameas,"Company Numbers for Charities"
GB-SC-SC040584,GB-COH-SC360621,LANARK COMMUNITY DEVELOPMENT TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC040590,GB-COH-SC187424,ABOYNE HIGHLAND GAMES,sameas,"Company Numbers for Charities"
GB-SC-SC040604,GB-COH-00757372,SAMARITANS,sameas,"Company Numbers for Charities"
GB-SC-SC040607,GB-COH-04974832,ATAXIA UK,sameas,"Company Numbers for Charities"
GB-SC-SC040610,GB-COH-03738616,NATIONAL DAY NURSERIES ASSOCIATION,sameas,"Company Numbers for Charities"
GB-SC-SC040624,GB-COH-SC353054,ARCHAEOLOGY FOR COMMUNITIES IN THE HIGHLANDS,sameas,"Company Numbers for Charities"
GB-SC-SC040633,GB-COH-SC361593,THE MARIE TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC040634,GB-COH-SC361941,IEF INTERNATIONAL,sameas,"Company Numbers for Charities"
GB-SC-SC040647,GB-COH-SC362134,THE URBAN ROOTS INITIATIVE,sameas,"Company Numbers for Charities"
GB-SC-SC040653,GB-COH-SC361381,THE KATIE MCKERRACHER TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC040666,GB-COH-SC360204,INSPIRALBA LTD,sameas,"Company Numbers for Charities"
GB-SC-SC040673,GB-COH-08134602,DEEPER CHRISTIAN LIFE MINISTRY,sameas,"Company Numbers for Charities"
GB-SC-SC040685,GB-COH-SC362396,SAINT BRIDE'S CHURCH (DUMFRIES) LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC040688,GB-COH-SC379832,CAITHNESS MOTOCROSS CLUB LTD,sameas,"Company Numbers for Charities"
GB-SC-SC040697,GB-COH-01963975,AAGBI FOUNDATION,sameas,"Company Numbers for Charities"
GB-SC-SC040713,GB-COH-05834708,SHOW RACISM THE RED CARD,sameas,"Company Numbers for Charities"
GB-SC-SC040714,GB-COH-SC349707,NEW LANARK HOMES LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC040717,GB-COH-02252337,RONALD MCDONALD HOUSE CHARITIES (UK),sameas,"Company Numbers for Charities"
GB-SC-SC040724,GB-COH-01014700,THE SEALED KNOT,sameas,"Company Numbers for Charities"
GB-SC-SC040734,GB-COH-SC350685,GREENWORKS (SCOTLAND) LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC040736,GB-COH-SC352885,RED EARTH CHILDREN (AFRICA) LTD,sameas,"Company Numbers for Charities"
GB-SC-SC040741,GB-COH-SC363481,YOUTH VISION,sameas,"Company Numbers for Charities"
GB-SC-SC040746,GB-COH-SC363574,JAIRAH FUNDS,sameas,"Company Numbers for Charities"
GB-SC-SC040748,GB-COH-04747666,AID TO THE CHURCH IN NEED (UNITED KINGDOM),sameas,"Company Numbers for Charities"
GB-SC-SC040749,GB-COH-SC363808,HARVEST BIBLE CHAPEL GLASGOW,sameas,"Company Numbers for Charities"
GB-SC-SC040765,GB-COH-SC360882,HORSEBACK UK,sameas,"Company Numbers for Charities"
GB-SC-SC040766,GB-COH-SC325053,CONTIN COMMUNITY TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC040779,GB-COH-02752456,THE NATIONAL DEAF CHILDREN'S SOCIETY,sameas,"Company Numbers for Charities"
GB-SC-SC040796,GB-COH-03037504,BORDER COLLIE RESCUE,sameas,"Company Numbers for Charities"
GB-SC-SC040805,GB-COH-SC282180,PORTGORDON COMMUNITY TRUST LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC040810,GB-COH-03166627,FAMILY FUND TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC040818,GB-COH-SC364695,WOODFARM EDUCATIONAL TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC040823,GB-COH-SC349247,SCOTTISH WRITERS CENTRE,sameas,"Company Numbers for Charities"
GB-SC-SC040828,GB-COH-SC364744,LESMAHAGOW DEVELOPMENT TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC040839,GB-COH-SC353967,GAIA EDUCATION,sameas,"Company Numbers for Charities"
GB-SC-SC040864,GB-COH-SC365591,KIRAN'S TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC040868,GB-COH-SC349951,FETLAR DEVELOPMENTS LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC040870,GB-COH-SC312442,THE INSTITUTE FOR STATECRAFT,sameas,"Company Numbers for Charities"
GB-SC-SC040871,GB-COH-SC358540,SIKHS IN SCOTLAND,sameas,"Company Numbers for Charities"
GB-SC-SC040877,GB-COH-SC359717,ABRDN FINANCIAL FAIRNESS TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC040878,GB-COH-SC365557,BLISS SCOTLAND (CHARITY) LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC040898,GB-COH-SC366046,LOCHABER SPORTS ASSOCIATION,sameas,"Company Numbers for Charities"
GB-SC-SC040905,GB-COH-02436777,AUTISM INITIATIVES (UK),sameas,"Company Numbers for Charities"
GB-SC-SC040912,GB-COH-SC308631,THE SCOTTISH JU JITSU ASSOCIATION LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC040913,GB-COH-SC366261,THE KINROSS COMMUNITY COUNCIL NEWSLETTER LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC040914,GB-COH-03409832,BOWEL CANCER UK,sameas,"Company Numbers for Charities"
GB-SC-SC040917,GB-COH-SC366401,NITH VALLEY LEAF TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC040922,GB-COH-SC356709,THE HOWAT FOUNDATION LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC040944,GB-COH-03305658,PROSPECTS FOR PEOPLE WITH LEARNING DISABILITIES,sameas,"Company Numbers for Charities"
GB-SC-SC040949,GB-COH-SC362320,THE BONAR TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC040956,GB-COH-SC361990,CHRISTIAN COMMUNITY ACTION SUPPORT TEAM HIGHLAND,sameas,"Company Numbers for Charities"
GB-SC-SC040969,GB-COH-SC358212,GIRVAN COMMUNITY GARDEN,sameas,"Company Numbers for Charities"
GB-SC-SC040977,GB-COH-SC366387,ARISAIG COMMUNITY TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC040984,GB-COH-SC344711,BARROWLAND BALLET,sameas,"Company Numbers for Charities"
GB-SC-SC040987,GB-COH-00515297,ELIZABETH FINN CARE,sameas,"Company Numbers for Charities"
GB-SC-SC040988,GB-COH-02564320,OPERATION MOBILISATION,sameas,"Company Numbers for Charities"
GB-SC-SC041003,GB-COH-SC359553,TROSSACHS AREA COMMUNITY TRANSPORT,sameas,"Company Numbers for Charities"
GB-SC-SC041022,GB-COH-04172880,MIGRANT HELPLINE,sameas,"Company Numbers for Charities"
GB-SC-SC041036,GB-COH-06895421,READ FOR GOOD,sameas,"Company Numbers for Charities"
GB-SC-SC041043,GB-COH-SC364677,NUTRITION AND DIET RESOURCES UK,sameas,"Company Numbers for Charities"
GB-SC-SC041055,GB-COH-03688825,TWINS TRUST LTD,sameas,"Company Numbers for Charities"
GB-SC-SC041070,GB-COH-SC271985,PITLOCHRY HIGHLAND GAMES,sameas,"Company Numbers for Charities"
GB-SC-SC041072,GB-COH-SC353570,WATER WITNESS INTERNATIONAL,sameas,"Company Numbers for Charities"
GB-SC-SC041079,GB-COH-00550457,ROYAL MENCAP SOCIETY,sameas,"Company Numbers for Charities"
GB-SC-SC041092,GB-COH-SC277276,HORSHADER COMMUNITY DEVELOPMENT,sameas,"Company Numbers for Charities"
GB-SC-SC041112,GB-COH-02751549,HOSPICE UK,sameas,"Company Numbers for Charities"
GB-SC-SC041113,GB-COH-SC369596,TOWNHEAD VILLAGE HALL,sameas,"Company Numbers for Charities"
GB-SC-SC041115,GB-COH-SC369641,PATONS & BALDWINS RECREATION AND WELFARE TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC041119,GB-COH-SC369642,SHIELDHILL YOUTH/COMMUNITY HALL PROJECT,sameas,"Company Numbers for Charities"
GB-SC-SC041121,GB-COH-SC369633,THE SCOTTISH PROFESSIONAL FOOTBALL LEAGUE TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC041122,GB-COH-SC368059,WHITBURN AND DISTRICT COMMUNITY DEVELOPMENT TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC041132,GB-COH-SC318316,THE FOUNDATION FOR POSITIVE MENTAL HEALTH,sameas,"Company Numbers for Charities"
GB-SC-SC041140,GB-COH-03329289,WINSTON'S WISH,sameas,"Company Numbers for Charities"
GB-SC-SC041145,GB-COH-SC365873,COWLAIRS DEVELOPMENT TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC041149,GB-COH-SC352814,CAMUSCROSS & DUISDALE INITIATIVE,sameas,"Company Numbers for Charities"
GB-SC-SC041152,GB-COH-03628271,LEAP CONFRONTING CONFLICT,sameas,"Company Numbers for Charities"
GB-SC-SC041153,GB-COH-SC370211,MEDICS AGAINST VIOLENCE,sameas,"Company Numbers for Charities"
GB-SC-SC041156,GB-COH-00490500,VERSUS ARTHRITIS,sameas,"Company Numbers for Charities"
GB-SC-SC041166,GB-COH-03556983,COMMON PURPOSE UK,sameas,"Company Numbers for Charities"
GB-SC-SC041179,GB-COH-SC370757,CRAIGENTINNY TELFERTON ALLOTMENTS,sameas,"Company Numbers for Charities"
GB-SC-SC041185,GB-COH-SC356421,PATIENTS' ADVOCACY SERVICE,sameas,"Company Numbers for Charities"
GB-SC-SC041191,GB-COH-00518344,ROYAL COLLEGE OF SPEECH AND LANGUAGE THERAPISTS,sameas,"Company Numbers for Charities"
GB-SC-SC041196,GB-COH-SC358574,PACHAMAMA PRODUCTIONS,sameas,"Company Numbers for Charities"
GB-SC-SC041199,GB-COH-02920581,THE PSP ASSOCIATION,sameas,"Company Numbers for Charities"
GB-SC-SC041204,GB-COH-00579460,THE EVANGELICAL LUTHERAN CHURCH OF ENGLAND TRUST LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC041217,GB-COH-SC362457,ARTICULATION ARTS LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC041228,GB-COH-SC356419,ULLAPOOL COMMUNITY TRUST LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC041230,GB-COH-SC363673,WILDLIFE FOR DEVELOPMENT,sameas,"Company Numbers for Charities"
GB-SC-SC041233,GB-COH-SC319675,BEINN THARSUINN WINDFARM COMMUNITY LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC041236,GB-COH-07111375,JO'S CERVICAL CANCER TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC041238,GB-COH-SC372026,THE BILL MCLAREN FOUNDATION,sameas,"Company Numbers for Charities"
GB-SC-SC041242,GB-COH-00089953,SEVENTH-DAY ADVENTIST ASSOCIATION LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC041254,GB-COH-SC367290,PARROT TRUST SCOTLAND,sameas,"Company Numbers for Charities"
GB-SC-SC041260,GB-COH-02838296,GLOBAL ACTION PLAN,sameas,"Company Numbers for Charities"
GB-SC-SC041269,GB-COH-SC371722,RIVER YTHAN TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC041275,GB-COH-SC370513,ACTIVE COMMUNITIES (SCOTLAND) LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC041279,GB-COH-SC354855,PARK ECOVILLAGE TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC041285,GB-COH-04839046,VINEYARD CHURCHES UK AND IRELAND,sameas,"Company Numbers for Charities"
GB-SC-SC041294,GB-COH-SC372845,EL-AMIN KIBERA DEVELOPMENT ASSOCIATION,sameas,"Company Numbers for Charities"
GB-SC-SC041299,GB-COH-SC158471,ONEKIND CHARITY,sameas,"Company Numbers for Charities"
GB-SC-SC041312,GB-COH-SC372684,THE SPORTING CHANCE FOUNDATION,sameas,"Company Numbers for Charities"
GB-SC-SC041321,GB-COH-SC369912,WHITEKIRK COMMUNITY COMPANY,sameas,"Company Numbers for Charities"
GB-SC-SC041328,GB-COH-SC374587,ST ABBS MARINE STATION,sameas,"Company Numbers for Charities"
GB-SC-SC041329,GB-COH-06786752,LIFE 2009,sameas,"Company Numbers for Charities"
GB-SC-SC041336,GB-COH-SC374564,SEVEN DOORS,sameas,"Company Numbers for Charities"
GB-SC-SC041341,GB-COH-SC384553,FATHERS NETWORK SCOTLAND,sameas,"Company Numbers for Charities"
GB-SC-SC041348,GB-COH-SC374879,HENRY DUNCAN FOUNDATION,sameas,"Company Numbers for Charities"
GB-SC-SC041352,GB-COH-SC372729,GLENCRAFT (ABERDEEN) LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC041360,GB-COH-SC330264,THE EMBO TRUST (URRAS EURABOIL),sameas,"Company Numbers for Charities"
GB-SC-SC041363,GB-COH-SC367289,NORTH BERWICK HIGHLAND GAMES,sameas,"Company Numbers for Charities"
GB-SC-SC041370,GB-COH-SC375263,THE DOVECOT FOUNDATION,sameas,"Company Numbers for Charities"
GB-SC-SC041380,GB-COH-SC365682,THE KING'S COMMUNITY FOUNDATION,sameas,"Company Numbers for Charities"
GB-SC-SC041382,GB-COH-SC363695,PETER PAN MOAT BRAE TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC041384,GB-COH-SC337396,GERMAN SHEPHERD RESCUE SCOTLAND LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC041393,GB-COH-SC375655,SCOTTISH NETWORK CHURCHES,sameas,"Company Numbers for Charities"
GB-SC-SC041397,GB-COH-04754829,SURVIVORS OF BEREAVEMENT BY SUICIDE,sameas,"Company Numbers for Charities"
GB-SC-SC041398,GB-COH-07075425,GIVEALL2CHARITY,sameas,"Company Numbers for Charities"
GB-SC-SC041412,GB-COH-SC371318,GREENER KIRKCALDY LTD,sameas,"Company Numbers for Charities"
GB-SC-SC041414,GB-COH-SC365515,BUTE COMMUNITY LAND COMPANY,sameas,"Company Numbers for Charities"
GB-SC-SC041416,GB-COH-SC376977,IT'S GOOD 2 GIVE!,sameas,"Company Numbers for Charities"
GB-SC-SC041420,GB-COH-SC372020,SIMPLY PLAY,sameas,"Company Numbers for Charities"
GB-SC-SC041421,GB-COH-SC376887,BAUER RADIO'S CASH FOR KIDS CHARITIES (SCOTLAND),sameas,"Company Numbers for Charities"
GB-SC-SC041430,GB-COH-SC376976,TAKE ONE ACTION FILM FESTIVALS,sameas,"Company Numbers for Charities"
GB-SC-SC041433,GB-COH-SC374630,NILUPUL FOUNDATION,sameas,"Company Numbers for Charities"
GB-SC-SC041444,GB-COH-SC562851,DUNFERMLINE ISLAMIC CENTRE LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC041446,GB-COH-SC350217,"SCOTTISH COUNCILS OF JUSTICE, PEACE AND COMMUNITY INTEGRATION",sameas,"Company Numbers for Charities"
GB-SC-SC041451,GB-COH-SC377753,SIR THOMAS LIPTON FOUNDATION,sameas,"Company Numbers for Charities"
GB-SC-SC041459,GB-COH-SC377230,VOLUNTEERING HEBRIDES,sameas,"Company Numbers for Charities"
GB-SC-SC041461,GB-COH-SC376707,LISMORE COMMUNITY TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC041475,GB-COH-04359098,GLOBAL CHARITIES,sameas,"Company Numbers for Charities"
GB-SC-SC041481,GB-COH-02761858,RESULTS EDUCATION,sameas,"Company Numbers for Charities"
GB-SC-SC041484,GB-COH-SC377640,THE BROOMHILL NURSERY CHARITY LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC041488,GB-COH-05510132,MOTO FOUNDATION,sameas,"Company Numbers for Charities"
GB-SC-SC041516,GB-COH-SC181648,TRANSFORM SCOTLAND,sameas,"Company Numbers for Charities"
GB-SC-SC041537,GB-COH-SC378595,THE EILEEN MCCALLUM TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC041558,GB-COH-SC316500,ADONAI BIBLE CHURCH,sameas,"Company Numbers for Charities"
GB-SC-SC041565,GB-COH-SC312742,DCDT ENTERPRISE COMPANY,sameas,"Company Numbers for Charities"
GB-SC-SC041567,GB-COH-SC380195,SCOTLAND LOVES ANIMATION,sameas,"Company Numbers for Charities"
GB-SC-SC041573,GB-COH-SC366381,MINDFULNESS SCOTLAND,sameas,"Company Numbers for Charities"
GB-SC-SC041584,GB-COH-05051506,WILD FISH CONSERVATION,sameas,"Company Numbers for Charities"
GB-SC-SC041592,GB-COH-02370573,THE NATIONAL CHILDBIRTH TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC041605,GB-COH-SC331481,LOVE INVERNESS,sameas,"Company Numbers for Charities"
GB-SC-SC041611,GB-COH-SC380533,CREATE ABERDEEN,sameas,"Company Numbers for Charities"
GB-SC-SC041613,GB-COH-SC380516,SOLAS (CENTRE FOR PUBLIC CHRISTIANITY),sameas,"Company Numbers for Charities"
GB-SC-SC041614,GB-COH-SC372685,AIGAS COMMUNITY FOREST,sameas,"Company Numbers for Charities"
GB-SC-SC041623,GB-COH-01452482,REACH VOLUNTEERING,sameas,"Company Numbers for Charities"
GB-SC-SC041634,GB-COH-07012574,COOLAM,sameas,"Company Numbers for Charities"
GB-SC-SC041638,GB-COH-SC377633,CONNECT MUSIC COMPLEX,sameas,"Company Numbers for Charities"
GB-SC-SC041642,GB-COH-SC380888,CHECKIN WORKS,sameas,"Company Numbers for Charities"
GB-SC-SC041645,GB-COH-SC380602,THE STEVEN CAMPBELL TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC041666,GB-COH-04325234,CANCER RESEARCH UK,sameas,"Company Numbers for Charities"
GB-SC-SC041670,GB-COH-SC382485,PEACESEEKERS,sameas,"Company Numbers for Charities"
GB-SC-SC041673,GB-COH-00355737,NATIONAL SPIRITUAL ASSEMBLY OF THE BAHA'IS OF THE UNITED KINGDOM,sameas,"Company Numbers for Charities"
GB-SC-SC041674,GB-COH-SC368576,GRASSMARKET COMMUNITY PROJECT,sameas,"Company Numbers for Charities"
GB-SC-SC041695,GB-COH-05908919,PERMACULTURE ASSOCIATION (BRITAIN),sameas,"Company Numbers for Charities"
GB-SC-SC041697,GB-COH-06003527,WILDERNESS FOUNDATION UK,sameas,"Company Numbers for Charities"
GB-SC-SC041709,GB-COH-SC383175,NORTH UIST DEVELOPMENT COMPANY,sameas,"Company Numbers for Charities"
GB-SC-SC041711,GB-COH-SC383413,FRIENDS OF NEVIS,sameas,"Company Numbers for Charities"
GB-SC-SC041717,GB-COH-SC383368,EAST NEUK CENTRE TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC041720,GB-COH-01254746,INTERNATIONAL MISSION TO JEWISH PEOPLE,sameas,"Company Numbers for Charities"
GB-SC-SC041733,GB-COH-SC193439,UIG COMMUNITY TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC041744,GB-COH-07063537,THE PHOTOGRAPHIC ANGLE,sameas,"Company Numbers for Charities"
GB-SC-SC041763,GB-COH-06052737,MEGAN BAKER HOUSE LTD,sameas,"Company Numbers for Charities"
GB-SC-SC041764,GB-COH-SC380002,NORTH EAST ARTS TOURING LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC041769,GB-COH-SC384596,OMBETJA YEHINGA ORGANISATION (SCOTLAND),sameas,"Company Numbers for Charities"
GB-SC-SC041778,GB-COH-SC375613,BLUE SKY AUTISM PROJECT,sameas,"Company Numbers for Charities"
GB-SC-SC041781,GB-COH-SC385178,WOMEN'S AID SOUTH LANARKSHIRE AND EAST RENFREWSHIRE,sameas,"Company Numbers for Charities"
GB-SC-SC041791,GB-COH-SC384619,THE FALKIRK FOOTBALL COMMUNITY FOUNDATION,sameas,"Company Numbers for Charities"
GB-SC-SC041793,GB-COH-00576970,NUFFIELD HEALTH,sameas,"Company Numbers for Charities"
GB-SC-SC041794,GB-COH-SC334701,THE CARRICK CENTRE,sameas,"Company Numbers for Charities"
GB-SC-SC041796,GB-COH-SC374831,THE JAMES HUTTON INSTITUTE,sameas,"Company Numbers for Charities"
GB-SC-SC041797,GB-COH-SC380868,NICOLA MURRAY FOUNDATION,sameas,"Company Numbers for Charities"
GB-SC-SC041807,GB-COH-SC380170,LOANS COMMUNITY CENTRE LTD,sameas,"Company Numbers for Charities"
GB-SC-SC041812,GB-COH-06576101,SOLOMON ACADEMIC TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC041816,GB-COH-SC377787,ALL TOGETHER EDINBURGH,sameas,"Company Numbers for Charities"
GB-SC-SC041845,GB-COH-SC384396,SCOTLAND'S CHARITY AIR AMBULANCE,sameas,"Company Numbers for Charities"
GB-SC-SC041854,GB-COH-04382714,THE FROGLIFE TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC041857,GB-COH-SC387207,WORK PLACE CHAPLAINCY SCOTLAND,sameas,"Company Numbers for Charities"
GB-SC-SC041863,GB-COH-SC382630,CUNNINGHAME FURNITURE RECYCLING COMPANY,sameas,"Company Numbers for Charities"
GB-SC-SC041864,GB-COH-SC385572,COMMUNITY LAND SCOTLAND,sameas,"Company Numbers for Charities"
GB-SC-SC041887,GB-COH-SC387850,SAILORS' SOCIETY SCOTLAND,sameas,"Company Numbers for Charities"
GB-SC-SC041892,GB-COH-06589157,SYLVA FOUNDATION,sameas,"Company Numbers for Charities"
GB-SC-SC041898,GB-COH-06047294,THE ROYAL NAVY AND ROYAL MARINES CHARITY,sameas,"Company Numbers for Charities"
GB-SC-SC041916,GB-COH-05739137,DIANA AWARD,sameas,"Company Numbers for Charities"
GB-SC-SC041920,GB-COH-SC347176,THE WEST HARRIS TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC041924,GB-COH-SC380009,WASP COMMUNITY CLUB,sameas,"Company Numbers for Charities"
GB-SC-SC041931,GB-COH-SC366214,GNH,sameas,"Company Numbers for Charities"
GB-SC-SC041941,GB-COH-04828558,MICROLOAN FOUNDATION,sameas,"Company Numbers for Charities"
GB-SC-SC041942,GB-COH-SC389516,EAST DUNBARTONSHIRE LEISURE AND CULTURE TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC041945,GB-COH-03333780,THE INSTITUTE OF HISTORIC BUILDING CONSERVATION,sameas,"Company Numbers for Charities"
GB-SC-SC041952,GB-COH-SC398913,THE WELCOMING ASSOCIATION,sameas,"Company Numbers for Charities"
GB-SC-SC041956,GB-COH-07286399,THE CIVIL SERVICE BENEVOLENT FUND,sameas,"Company Numbers for Charities"
GB-SC-SC041966,GB-COH-SC386232,THE CRUDEN TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC041968,GB-COH-SC352542,FRASERBURGH DEVELOPMENT TRUST LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC041970,GB-COH-SC389599,OASIS CHURCH OF THE NATIONS,sameas,"Company Numbers for Charities"
GB-SC-SC041976,GB-COH-02713841,REALL LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC041979,GB-COH-SC370035,ORKNEY YOUTH CAFE,sameas,"Company Numbers for Charities"
GB-SC-SC041981,GB-COH-07275694,MOVEMBER EUROPE,sameas,"Company Numbers for Charities"
GB-SC-SC041983,GB-COH-SC380398,ROSNEATH PENINSULA WEST COMMUNITY DEVELOPMENT TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC041984,GB-COH-SC390373,ABERDEEN STREET PASTORS,sameas,"Company Numbers for Charities"
GB-SC-SC041990,GB-COH-07451571,MULTIPLE SCLEROSIS SOCIETY,sameas,"Company Numbers for Charities"
GB-SC-SC042000,GB-COH-SC358414,IN CONTROL SCOTLAND,sameas,"Company Numbers for Charities"
