org_id_a,org_id_b,org_name,relationship,source
GB-EDU-139752,GB-COH-08500778,LEIGHTON ACADEMY,sameas,Organisation company numbers
GB-EDU-139765,GB-COH-08472283,THE NOTTINGHAM EMMANUEL SCHOOL,sameas,Organisation company numbers
GB-EDU-139789,GB-COH-08285206,WALSALL STUDIO SCHOOL,sameas,Organisation company numbers
GB-EDU-139792,GB-COH-07653051,UTC LANCASHIRE,sameas,Organisation company numbers
GB-EDU-139828,GB-COH-08189748,CATHEDRAL PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-139865,GB-COH-08572815,MEPPERSHALL CHURCH OF ENGLAND ACADEMY,sameas,Organisation company numbers
GB-EDU-139872,GB-COH-08536774,REDHILL SCHOOL,sameas,Organisation company numbers
GB-EDU-139923,GB-COH-07953395,PLYMOUTH SCHOOL OF CREATIVE ARTS,sameas,Organisation company numbers
GB-EDU-139973,GB-COH-08155547,LONDON SCANDINAVIAN SCHOOL LTD,sameas,Organisation company numbers
GB-EDU-139988,GB-COH-08621334,THE FERRERS SCHOOL,sameas,Organisation company numbers
GB-EDU-139992,GB-COH-08550403,WINGFIELD ACADEMY,sameas,Organisation company numbers
GB-EDU-140076,GB-COH-08610504,HARDEN PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-140080,GB-COH-08621035,ALEXANDRA JUNIOR SCHOOL,sameas,Organisation company numbers
GB-EDU-140082,GB-COH-08632733,HIGHFIELD INFANTS' SCHOOL,sameas,Organisation company numbers
GB-EDU-140083,GB-COH-08587865,HOLMES CHAPEL PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-140088,GB-COH-08628905,RAGLAN PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-140229,GB-COH-08682513,APPLETON PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-140235,GB-COH-08682863,BRICKNELL PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-140245,GB-COH-08684289,LONGHILL PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-140247,GB-COH-08682479,NEASDEN PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-140257,GB-COH-08657831,HIGHFIELD JUNIOR SCHOOL,sameas,Organisation company numbers
GB-EDU-140290,GB-COH-08684300,PRIORY PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-140295,GB-COH-08731777,ST AIDAN'S CATHOLIC PRIMARY ACADEMY,sameas,Organisation company numbers
GB-EDU-140437,GB-COH-08775910,CLEEVE PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-140448,GB-COH-08760817,PERRY HALL PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-140450,GB-COH-08752701,MANOR OAK PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-140451,GB-COH-08759430,ALEXANDRA INFANT SCHOOL,sameas,Organisation company numbers
GB-EDU-140462,GB-COH-08769758,BENTLEY HEATH CHURCH OF ENGLAND PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-140463,GB-COH-08612065,HOLY TRINITY CE PRIMARY ACADEMY (HANDSWORTH),sameas,Organisation company numbers
GB-EDU-140508,GB-COH-08749901,BEAUFORT PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-140540,GB-COH-08798425,BARNSBURY PRIMARY SCHOOL AND NURSERY,sameas,Organisation company numbers
GB-EDU-140541,GB-COH-08803871,HEMLINGTON HALL ACADEMY,sameas,Organisation company numbers
GB-EDU-140592,GB-COH-08833097,THE BRENT PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-140594,GB-COH-08811135,THE HERMITAGE SCHOOL,sameas,Organisation company numbers
GB-EDU-140621,GB-COH-08257461,SALISBURY SIXTH FORM COLLEGE,sameas,Organisation company numbers
GB-EDU-140748,GB-COH-08919697,RUISLIP HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-140902,GB-COH-09349525,CHRISTOPHER PICKERING PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-140904,GB-COH-09349673,GANTON SCHOOL,sameas,Organisation company numbers
GB-EDU-140906,GB-COH-09437420,ST NICHOLAS PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-140919,GB-COH-09040156,NUNTHORPE PRIMARY ACADEMY,sameas,Organisation company numbers
GB-EDU-140931,GB-COH-09119526,TOWNFIELD PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-140941,GB-COH-07510578,HEATHROW AVIATION ENGINEERING UTC,sameas,Organisation company numbers
GB-EDU-140972,GB-COH-07941864,UTC SWINDON,sameas,Organisation company numbers
GB-EDU-141078,GB-COH-08684162,FRANCIS ASKEW PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-141107,GB-COH-08339878,MANCHESTER CREATIVE STUDIO,sameas,Organisation company numbers
GB-EDU-141153,GB-COH-09077521,NORTH VIEW ACADEMY,sameas,Organisation company numbers
GB-EDU-141297,GB-COH-09021722,CROMWELL ACADEMY,sameas,Organisation company numbers
GB-EDU-141573,GB-COH-09295450,MILDMAY JUNIOR SCHOOL,sameas,Organisation company numbers
GB-EDU-141598,GB-COH-09286883,BRIDGEWATER HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-141613,GB-COH-09333163,MIDFIELD PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-141708,GB-COH-09361618,HUNGERFORD PRIMARY ACADEMY,sameas,Organisation company numbers
GB-EDU-141716,GB-COH-09350239,ST THOMAS MORE CATHOLIC COMPREHENSIVE SCHOOL,sameas,Organisation company numbers
GB-EDU-141749,GB-COH-08293776,SOUTH DEVON UTC,sameas,Organisation company numbers
GB-EDU-141942,GB-COH-09017575,CHANNELING POSITIVITY,sameas,Organisation company numbers
GB-EDU-142129,GB-COH-08289534,DERBY MANUFACTURING UTC,sameas,Organisation company numbers
GB-EDU-142431,GB-COH-09874674,KINSON PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-142453,GB-COH-09903139,WINTON PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-142882,GB-COH-09249132,BEACON OF LIGHT SCHOOL,sameas,Organisation company numbers
GB-EDU-142915,GB-COH-09687904,THE HIVE COLLEGE,sameas,Organisation company numbers
GB-EDU-142918,GB-COH-09922889,TRINITY POST 16 SOLUTIONS LIMITED,sameas,Organisation company numbers
GB-EDU-143513,GB-COH-10294698,ST EDWARD'S CATHOLIC ACADEMY,sameas,Organisation company numbers
GB-EDU-143649,GB-COH-07559238,CALLINGTON COMMUNITY COLLEGE,sameas,Organisation company numbers
GB-EDU-144367,GB-COH-08158232,BAXTER COLLEGE,sameas,Organisation company numbers
GB-EDU-144483,GB-COH-08143349,CASTLE ACADEMY,sameas,Organisation company numbers
GB-EDU-144991,GB-COH-07695172,STAINDROP ACADEMY,sameas,Organisation company numbers
GB-EDU-145061,GB-COH-07881889,HARWICH AND DOVERCOURT HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-145136,GB-COH-08803871,HEMLINGTON HALL ACADEMY,sameas,Organisation company numbers
GB-EDU-145139,GB-COH-07697067,KINGSDOWN SCHOOL,sameas,Organisation company numbers
GB-EDU-145152,GB-COH-03761952,LIGHTHOUSE ON THE MARSH,sameas,Organisation company numbers
GB-EDU-145155,GB-COH-07941864,UTC SWINDON,sameas,Organisation company numbers
GB-EDU-145198,GB-COH-07736212,THE SPRINGFIELDS ACADEMY,sameas,Organisation company numbers
GB-EDU-145287,GB-COH-08149765,CHANDLERS RIDGE ACADEMY,sameas,Organisation company numbers
GB-EDU-145314,GB-COH-06929082,BOLTON ST CATHERINE'S ACADEMY,sameas,Organisation company numbers
GB-EDU-145421,GB-COH-07711826,HILLTOP JUNIOR SCHOOL,sameas,Organisation company numbers
GB-EDU-145506,GB-COH-08246275,AMBLESIDE PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-145575,GB-COH-07845283,BILTON SCHOOL,sameas,Organisation company numbers
GB-EDU-146040,GB-COH-11164999,LINK19 COLLEGE LTD,sameas,Organisation company numbers
GB-EDU-146374,GB-COH-07504871,KIRK HALLAM COMMUNITY ACADEMY,sameas,Organisation company numbers
GB-EDU-146382,GB-COH-09361618,HUNGERFORD PRIMARY ACADEMY,sameas,Organisation company numbers
GB-EDU-146743,GB-COH-08221228,ROSEACRE PRIMARY ACADEMY,sameas,Organisation company numbers
GB-EDU-146972,GB-COH-07551986,BEECHEN CLIFF SCHOOL,sameas,Organisation company numbers
GB-EDU-147317,GB-COH-11460927,ROTHERHAM OPPORTUNITIES COLLEGE LIMITED,sameas,Organisation company numbers
GB-EDU-147533,GB-COH-07697177,HOPE VALLEY COLLEGE,sameas,Organisation company numbers
GB-EDU-148185,GB-COH-07352123,THE GILES ACADEMY,sameas,Organisation company numbers
GB-EDU-148308,GB-COH-08677245,KINGSDOWN AND RINGWOULD CHURCH OF ENGLAND PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-148549,GB-COH-08126868,ASHBY SCHOOL,sameas,Organisation company numbers
GB-EDU-148565,GB-COH-01448003,WILLIAM MORRIS COLLEGE LIMITED,sameas,Organisation company numbers
GB-EDU-148640,GB-COH-08572815,MEPPERSHALL CHURCH OF ENGLAND ACADEMY,sameas,Organisation company numbers
GB-EDU-148732,GB-COH-07527381,THE EMSCOTE SCHOOL,sameas,Organisation company numbers
GB-EDU-148733,GB-COH-12991681,HOPE TREE SCHOOL LIMITED,sameas,Organisation company numbers
GB-EDU-148830,GB-COH-07697504,BUCKLER'S MEAD SCHOOL,sameas,Organisation company numbers
GB-EDU-149250,GB-COH-12672770,CREATING TOMORROW COLLEGE,sameas,Organisation company numbers
GB-EDU-149339,GB-COH-15353919,SAPIENCE GIRLS ACADEMY LTD,sameas,Organisation company numbers
GB-EDU-149344,GB-COH-10535404,PINC COLLEGE,sameas,Organisation company numbers
GB-EDU-149362,GB-COH-11204942,RAWDHATUL ILM WAL HUDA,sameas,Organisation company numbers
GB-EDU-149835,GB-COH-14136353,OLIVE HIGH BOYS LTD,sameas,Organisation company numbers
GB-EDU-149899,GB-COH-07769103,COLCHESTER ROYAL GRAMMAR SCHOOL,sameas,Organisation company numbers
GB-EDU-149915,GB-COH-08278118,ST NICHOLAS OF TOLENTINE CATHOLIC PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-150038,GB-COH-07341553,HUISH EPISCOPI ACADEMY,sameas,Organisation company numbers
GB-EDU-150261,GB-COH-08205021,BACUP AND RAWTENSTALL GRAMMAR SCHOOL,sameas,Organisation company numbers
GB-EDU-150277,GB-COH-07660247,HIGHWORTH WARNEFORD SCHOOL,sameas,Organisation company numbers
GB-EDU-150278,GB-COH-07208598,DOVER CHRIST CHURCH ACADEMY,sameas,Organisation company numbers
GB-EDU-150298,GB-COH-14117966,WILDWOOD NATURE SCHOOL,sameas,Organisation company numbers
GB-EDU-150316,GB-COH-09829935,OARSOME CHANCE,sameas,Organisation company numbers
GB-MPR-102CU,GB-COH-NO000102,NEWTOWNSTEWART CREDIT UNION LIMITED,sameas,Organisation company numbers
GB-MPR-104CU,GB-COH-NO000104,BALMORAL CREDIT UNION LIMITED,sameas,Organisation company numbers
GB-MPR-106C,GB-COH-IP00106C,BUTTERSHAW SAVINGS AND CO-OPERATIVE CREDIT UNION,sameas,Organisation company numbers
GB-MPR-108CU,GB-COH-NO000108,CLIFTON STREET CREDIT UNION LIMITED,sameas,Organisation company numbers
GB-MPR-109CU,GB-COH-NO000109,PORTADOWN DIAMOND CREDIT UNION LIMITED,sameas,Organisation company numbers
GB-MPR-110IP,GB-COH-NP000110,BELFAST CENTRAL MISSION HOUSING ASSOCIATION,sameas,Organisation company numbers
GB-MPR-116IP,GB-COH-NP000116,NORTH ANTRIM CO-OPERATIVE ENTERPRISES LIMITED,sameas,Organisation company numbers
GB-MPR-120IP,GB-COH-NP000120,FAMILY HOUSING ASSOCIATION ( BELFAST) LIMITED,sameas,Organisation company numbers
GB-MPR-123CU,GB-COH-NO000123,CARRS GLEN CREDIT UNION LIMITED,sameas,Organisation company numbers
GB-MPR-124C,GB-COH-IP00124C,ST MATTHEWS (ALLERTON) CREDIT UNION LIMITED,sameas,Organisation company numbers
GB-MPR-124CU,GB-COH-NO000124,HOLYWOOD CREDIT UNION LIMITED,sameas,Organisation company numbers
GB-MPR-125CUS,GB-COH-SP125CUS,GREATER POLLOKSHAWS CREDIT UNION LIMITED,sameas,Organisation company numbers
GB-MPR-131C,GB-COH-IP00131C,DURHAM CONSTABULARY CREDIT UNION LIMITED,sameas,Organisation company numbers
GB-MPR-133IP,GB-COH-NP000133,ARDS PIG TRADING SOCIETY LIMITED,sameas,Organisation company numbers
GB-MPR-139IP,GB-COH-NP000139,FAIR COUNTY FRUIT GROWERS LIMITED,sameas,Organisation company numbers
GB-MPR-140IP,GB-COH-NP000140,BOMBAY STREET HOUSING ASSOCIATION,sameas,Organisation company numbers
GB-MPR-1478RS,GB-COH-SP1478RS,ADAM HOUSING SOCIETY LIMITED,sameas,Organisation company numbers
GB-MPR-153IP,GB-COH-NP000153,EDENARD ENTERPRISES LIMITED,sameas,Organisation company numbers
GB-MPR-154C,GB-COH-IP00154C,CANTERBURY ESTATE (BRADFORD) CREDIT UNION LIMITED,sameas,Organisation company numbers
GB-MPR-156C,GB-COH-IP00156C,TOWER HILL (KIRKBY) CREDIT UNION LIMITED,sameas,Organisation company numbers
GB-MPR-159IP,GB-COH-NP000159,BALLYNAFEIGH HOUSING ASSOCIATION LIMITED,sameas,Organisation company numbers
GB-MPR-162IP,GB-COH-NP000162,FOYLE CO-OPERATIVE LIMITED,sameas,Organisation company numbers
GB-MPR-16309R,GB-COH-IP16309R,SOUTH CHILTERNS RABBIT CLEARANCE SOCIETY LIMITED,sameas,Organisation company numbers
GB-MPR-164IP,GB-COH-NP000164,JAMES BUTCHER HOUSING ASSOCIATION (NORTHERN IRELAND) LIMITED,sameas,Organisation company numbers
GB-MPR-168C,GB-COH-IP00168C,ST GILBERT'S (ECCLES) CREDIT UNION LIMITED,sameas,Organisation company numbers
GB-MPR-1701RS,GB-COH-SP1701RS,FIFEGRO LIMITED,sameas,Organisation company numbers
GB-MPR-171C,GB-COH-IP00171C,SHIREMOOR AND DISTRICT CREDIT UNION LIMITED,sameas,Organisation company numbers
GB-MPR-17227R,GB-COH-IP17227R,KING ALFRED HOUSING ASSOCIATION LTD,sameas,Organisation company numbers
GB-MPR-172CU,GB-COH-NO000172,TRIANGLE NO2 DISTRICT CREDIT UNION LIMITED,sameas,Organisation company numbers
GB-MPR-175CU,GB-COH-NO000175,K.G.M. CREDIT UNION LIMITED,sameas,Organisation company numbers
GB-MPR-17688R,GB-COH-IP17688R,DYERS COMPANY HOUSING ASSOCIATION LIMITED,sameas,Organisation company numbers
GB-MPR-176IP,GB-COH-NP000176,NILEX LIMITED,sameas,Organisation company numbers
GB-MPR-178CU,GB-COH-NO000178,MONEYMORE CREDIT UNION LIMITED,sameas,Organisation company numbers
GB-MPR-17IP,GB-COH-NP000017,KILLYMAN CO-OPERATIVE AGRICULTURAL AND DAIRY SOCIETY LIMITED,sameas,Organisation company numbers
GB-MPR-182IP,GB-COH-NP000182,BELFAST COMMUNITY HOUSING ASSOCIATION LIMITED,sameas,Organisation company numbers
GB-MPR-18309R,GB-COH-IP18309R,AXIOM SECOND HOUSING ASSOCIATION LIMITED,sameas,Organisation company numbers
GB-MPR-184IP,GB-COH-NP000184,YEAR ROUND LAMBS LIMITED,sameas,Organisation company numbers
GB-MPR-191IP,GB-COH-NP000191,I N C I HOUSING ASSOCIATION LIMITED,sameas,Organisation company numbers
GB-MPR-19305R,GB-COH-IP19305R,JULIAN HOUSE,sameas,Organisation company numbers
GB-MPR-19386R,GB-COH-IP19386R,WORDSWORTH HOUSING SOCIETY LIMITED,sameas,Organisation company numbers
GB-MPR-194CU,GB-COH-NO000194,CALEDON AND KILLYLEA DISTRICTS CREDIT UNION LIMITED,sameas,Organisation company numbers
GB-MPR-195C,GB-COH-IP00195C,NORTH END (BIRKENHEAD) CREDIT UNION LIMITED,sameas,Organisation company numbers
GB-MPR-196C,GB-COH-IP00196C,MILE CROSS CREDIT UNION LIMITED,sameas,Organisation company numbers
GB-MPR-19738R,GB-COH-IP19738R,SPATHFIELD HOUSING SOCIETY LIMITED,sameas,Organisation company numbers
GB-MPR-19973R,GB-COH-IP19973R,ROWAN HOUSING SOCIETY LIMITED,sameas,Organisation company numbers
GB-MPR-199IP,GB-COH-NP000199,BEN MADIGAN HOUSING ASSOCIATION LIMITED,sameas,Organisation company numbers
GB-MPR-20056R,GB-COH-IP20056R,CONEGRA HOUSING SOCIETY LIMITED,sameas,Organisation company numbers
GB-MPR-20309R,GB-COH-IP20309R,STOCKS PARK HOUSING SOCIETY LIMITED,sameas,Organisation company numbers
GB-MPR-203IP,GB-COH-NP000203,MORNING STAR HOUSING ASSOCIATION LIMITED,sameas,Organisation company numbers
GB-MPR-20427R,GB-COH-IP20427R,GREENDOWN HOUSING ASSOCIATION LIMITED,sameas,Organisation company numbers
GB-MPR-205IP,GB-COH-NP000205,BROOKE PARK CO-OP HOUSING ASSOCIATION LIMITED,sameas,Organisation company numbers
GB-MPR-2067RS,GB-COH-SP2067RS,NORTH SKYE FISHERMEN LIMITED,sameas,Organisation company numbers
GB-MPR-206C,GB-COH-IP00206C,OVERTWO SAVINGS AND CREDIT UNION LIMITED,sameas,Organisation company numbers
GB-MPR-206IP,GB-COH-NP000206,BELFAST LINK TRAINING SERVICES LIMITED,sameas,Organisation company numbers
GB-MPR-209IP,GB-COH-NP000209,BALLYMACARRETT HOUSING ASSOCIATION LIMITED,sameas,Organisation company numbers
GB-MPR-21126R,GB-COH-IP21126R,TWENTY-NINTH MOAT HOUSING ASSOCIATION LIMITED,sameas,Organisation company numbers
GB-MPR-212IP,GB-COH-NP000212,MELBOURNE TRAINING AND EMPLOYMENT SERVICES LIMITED,sameas,Organisation company numbers
GB-MPR-2144RS,GB-COH-SP2144RS,LOTHIAN HOUSING ASSOCIATION LIMITED,sameas,Organisation company numbers
GB-MPR-214IP,GB-COH-NP000214,LECALE TRAINING WORKSHOPS LIMITED,sameas,Organisation company numbers
GB-MPR-215IP,GB-COH-NP000215,BEECHVALLEY (TRADES AND CRAFTS) CENTRE LIMITED,sameas,Organisation company numbers
GB-MPR-216C,GB-COH-IP00216C,BRAUNSTONE COMMUNITY CREDIT UNION LIMITED,sameas,Organisation company numbers
GB-MPR-216IP,GB-COH-NP000216,SCALA COMMUNITY WORKSHOP LIMITED,sameas,Organisation company numbers
GB-MPR-217IP,GB-COH-NP000217,FARSET CO-OPERATIVE PRESS LIMITED,sameas,Organisation company numbers
GB-MPR-218IP,GB-COH-NP000218,CLOWNEY YOUTH TRAINING PROGRAMME LIMITED,sameas,Organisation company numbers
GB-MPR-220IP,GB-COH-NP000220,ABBEYFIELD (LURGAN) SOCIETY LIMITED,sameas,Organisation company numbers
GB-MPR-22195R,GB-COH-IP22195R,ISLE OF WIGHT GRAIN LIMITED,sameas,Organisation company numbers
GB-MPR-222IP,GB-COH-NP000222,BALLYMAC YOUTH WORKSHOP LIMITED,sameas,Organisation company numbers
GB-MPR-223IP,GB-COH-NP000223,BANN AREA TRAINING SERVICES LIMITED,sameas,Organisation company numbers
GB-MPR-2240RS,GB-COH-SP2240RS,PLUSPAK PRODUCERS LIMITED,sameas,Organisation company numbers
GB-MPR-2241RS,GB-COH-SP2241RS,PLUSPAK POTATOES LIMITED,sameas,Organisation company numbers
GB-MPR-2251RS,GB-COH-IP2251RS,ISLE OF CUMBRAE HOUSING ASSOCIATION LIMITED,sameas,Organisation company numbers
GB-MPR-225IP,GB-COH-NP000225,FILOR HOUSING ASSOCIATION LIMITED,sameas,Organisation company numbers
GB-MPR-2270RS,GB-COH-IP2270RS,CLEGHORN (NEW VENTURES) HOUSING ASSOCIATION LIMITED,sameas,Organisation company numbers
GB-MPR-227IP,GB-COH-NP000227,LISHEEN ENTERPRISES LIMITED,sameas,Organisation company numbers
GB-MPR-228IP,GB-COH-NP000228,QUEST ITEC LIMITED,sameas,Organisation company numbers
GB-MPR-22948R,GB-COH-IP22948R,ROWAN COURT (EQUITY SHARING) HOUSING ASSOCIATION LIMITED,sameas,Organisation company numbers
GB-MPR-22CU,GB-COH-NO000022,CAUSEWAY CREDIT UNION LIMITED,sameas,Organisation company numbers
GB-MPR-22IP,GB-COH-NP000022,DUNEANE CO-OPERATIVE AGRICULTURAL AND DAIRY SOCIETY LIMITED (IN LIQUIDATION),sameas,Organisation company numbers
GB-MPR-230IP,GB-COH-NP000230,GLENAND YOUTH AND COMMUNITY WORKSHOP LIMITED,sameas,Organisation company numbers
GB-MPR-231IP,GB-COH-NP000231,BROADWAY HOUSING ASSOCIATION LIMITED,sameas,Organisation company numbers
GB-MPR-23312R,GB-COH-IP23312R,CROWN HOUSING ASSOCIATION (SHARED OWNERSHIP) LIMITED,sameas,Organisation company numbers
GB-MPR-236C,GB-COH-IP00236C,FRIZINGHALL (BRADFORD) CREDIT UNION LIMITED,sameas,Organisation company numbers
GB-MPR-2389RS,GB-COH-SP02389R,KINCARDINE HOUSING CO-OPERATIVE LIMITED,sameas,Organisation company numbers
GB-MPR-238IP,GB-COH-NP000238,MALONE HOUSING ASSOCIATION LIMITED,sameas,Organisation company numbers
GB-MPR-2397RS,GB-COH-SP02397R,CLYDE WEST MACHINERY RING LIMITED,sameas,Organisation company numbers
GB-MPR-2407RS,GB-COH-SP2407RS,GARNGAD HOUSING ASSOCIATION LIMITED,sameas,Organisation company numbers
GB-MPR-24394R,GB-COH-IP24394R,CHURCH ROAD HOUSING ASSOCIATION LIMITED,sameas,Organisation company numbers
GB-MPR-24561R,GB-COH-IP24561R,PLUTO HOUSING CO-OPERATIVE LIMITED,sameas,Organisation company numbers
GB-MPR-24691R,GB-COH-IP24691R,COVENTRY CHURCHES (NINTH) HOUSING ASSOCIATION LIMITED,sameas,Organisation company numbers
GB-MPR-246IP,GB-COH-NP000246,ULSTERMILK LIMITED,sameas,Organisation company numbers
GB-MPR-247IP,GB-COH-NP000247,COLINBROOK COMMUNITY WORKSHOP LIMITED,sameas,Organisation company numbers
GB-MPR-24918R,GB-COH-IP24918R,ABBEYFIELD MONMOUTH SOCIETY LIMITED,sameas,Organisation company numbers
GB-MPR-24985R,GB-COH-IP24985R,SWANSEA MARITIME (SHARED OWNERSHIP) HOUSING ASSOCIATION LIMITED,sameas,Organisation company numbers
GB-MPR-24997R,GB-COH-IP24997R,SPHINX HOUSING CO-OPERATIVE LIMITED,sameas,Organisation company numbers
GB-MPR-250IP,GB-COH-NP000250,ERNE AREA TRAINING SERVICES LIMITED,sameas,Organisation company numbers
GB-MPR-251IP,GB-COH-NP000251,CRAIGAVON COMMUNITY PROJECTS LIMITED,sameas,Organisation company numbers
GB-MPR-252IP,GB-COH-NP000252,GALLIAGH (DERRY) CO-OPERATIVE SOCIETY LIMITED,sameas,Organisation company numbers
GB-MPR-25333R,GB-COH-IP25333R,TREDEGAR SELF BUILD HOUSING ASSOCIATION LIMITED,sameas,Organisation company numbers
GB-MPR-25341R,GB-COH-IP25341R,Q GUILD LIMITED,sameas,Organisation company numbers
GB-MPR-25368R,GB-COH-IP25368R,SEAFORD SELF BUILD HOUSING ASSOCIATION LIMITED,sameas,Organisation company numbers
GB-MPR-2547RS,GB-COH-SP0254RS,LOCHSIDE HOUSING ASSOCIATION LIMITED,sameas,Organisation company numbers
GB-MPR-25498R,GB-COH-IP25498R,WESTON MILL SELF BUILD HOUSING ASSOCIATION LIMITED,sameas,Organisation company numbers
GB-MPR-25500R,GB-COH-IP25500R,COASTAL COUNTIES PROPERTY MANAGEMENT LIMITED,sameas,Organisation company numbers
GB-MPR-25584R,GB-COH-IP25584R,GREAT EXPECTATIONS HOUSING CO-OPERATIVE LIMITED,sameas,Organisation company numbers
GB-MPR-25647R,GB-COH-IP25647R,CRESCENT (MID-SUSSEX) SELF BUILD ASSOCIATION LIMITED,sameas,Organisation company numbers
GB-MPR-256C,GB-COH-IP00256C,HIGHER FOLDS CREDIT UNION LIMITED,sameas,Organisation company numbers
GB-MPR-25768R,GB-COH-IP25768R,AFAN VALLEY LIGHT RAILWAY SOCIETY LIMITED,sameas,Organisation company numbers
GB-MPR-25924R,GB-COH-IP25924R,CARE AND REPAIR (LEICESTER) LIMITED,sameas,Organisation company numbers
GB-MPR-259IP,GB-COH-NP000259,DUNLUSKEN HOUSING ASSOCIATION LIMITED,sameas,Organisation company numbers
GB-MPR-26053R,GB-COH-IP26053R,COMFORT HOUSING ASSOCIATION LIMITED,sameas,Organisation company numbers
GB-MPR-260IP,GB-COH-NP000260,ORCHARD COUNTY FOODS LIMITED,sameas,Organisation company numbers
GB-MPR-261C,GB-COH-IP00261C,COBHOLM ISLAND CREDIT UNION LIMITED,sameas,Organisation company numbers
GB-MPR-2626RS,GB-COH-SP2626RS,STEP FORWARD HOUSING ASSOCIATION LIMITED,sameas,Organisation company numbers
GB-MPR-2627RS,GB-COH-SP2627RS,HAMILTON ACADEMICAL SUPPORTERS' SOCIETY LIMITED,sameas,Organisation company numbers
GB-MPR-26285R,GB-COH-IP26285R,ROCHDALE TRANSPORT SOCIAL AND ATHLETIC CLUB LIMITED,sameas,Organisation company numbers
GB-MPR-26287R,GB-COH-IP26287R,KENFIG METAL WORKERS LIMITED,sameas,Organisation company numbers
GB-MPR-262IP,GB-COH-NP000262,NORTH DOWN TRAINING ORGANISATION LIMITED,sameas,Organisation company numbers
GB-MPR-26321R,GB-COH-IP26321R,NATIONAL GYPSY COUNCIL CARAVAN SITES CO-OPERATIVE SOCIETY LIMITED,sameas,Organisation company numbers
GB-MPR-26333R,GB-COH-IP26333R,POLLYFIELD CENTRE SOCIAL CLUB LIMITED,sameas,Organisation company numbers
GB-MPR-26340R,GB-COH-IP26340R,KING'S REACH SITTINGBOURNE FULLY MUTUAL HOUSING ASSOCIATION LIMITED,sameas,Organisation company numbers
GB-MPR-26344R,GB-COH-IP26344R,FYLDE HOUSING ASSOCIATION LIMITED,sameas,Organisation company numbers
GB-MPR-26345R,GB-COH-IP26345R,BROUGHTON AND BRETTON ROYAL BRITISH LEGION CLUB LIMITED,sameas,Organisation company numbers
GB-MPR-2635RS,GB-COH-SP2635RS,AYR UNITED COMMUNITY INITIATIVE LIMITED,sameas,Organisation company numbers
GB-MPR-26368R,GB-COH-IP26368R,MANCHESTER YOUTH AND COMMUNITY SERVICE LIMITED,sameas,Organisation company numbers
GB-MPR-26382R,GB-COH-IP26382R,EAST HARTFORD SOCIAL CLUB AND INSTITUTE LIMITED,sameas,Organisation company numbers
GB-MPR-263IP,GB-COH-NP000263,SEVEN TOWERS WORKSHOP LIMITED,sameas,Organisation company numbers
GB-MPR-26419R,GB-COH-IP26419R,WYRESDALE HOUSING ASSOCIATION LIMITED,sameas,Organisation company numbers
GB-MPR-265IP,GB-COH-NP000265,ANTRIM HOUSING ASSOCIATION LIMITED,sameas,Organisation company numbers
GB-MPR-26601R,GB-COH-IP26601R,CHERISTAN HOMESMITH LIMITED,sameas,Organisation company numbers
GB-MPR-26661R,GB-COH-IP26661R,WHEAL HOUSE SELF BUILD LIMITED,sameas,Organisation company numbers
GB-MPR-26716R,GB-COH-IP26716R,SPECIALIST VEGETABLE PRODUCERS LIMITED,sameas,Organisation company numbers
GB-MPR-2671RS,GB-COH-SP2671RS,EDINBURGH RUGBY FOUNDATION LIMITED,sameas,Organisation company numbers
GB-MPR-26766R,GB-COH-IP26766R,THE DESIGNERS FORMATION LIMITED,sameas,Organisation company numbers
GB-MPR-26781R,GB-COH-IP26781R,JARVIS HOMESMITHS LIMITED,sameas,Organisation company numbers
